locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGBMBALL_01656	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
AGBMBALL_01657	CDS	1335		3.4.24.-	COG0612	putative zinc protease
AGBMBALL_01658	CDS	2262	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AGBMBALL_01659	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AGBMBALL_01660	CDS	1074	ribF			Riboflavin biosynthesis protein RibF
AGBMBALL_01661	CDS	1548	ldtB	2.3.2.-		L,D-transpeptidase 2
AGBMBALL_01662	CDS	975	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AGBMBALL_01663	CDS	516	rbfA			Ribosome-binding factor A
AGBMBALL_01664	CDS	2919	infB		COG0532	Translation initiation factor IF-2
AGBMBALL_01665	CDS	1101	nusA		COG0195	Transcription termination/antitermination protein NusA
AGBMBALL_01666	CDS	582	rimP		COG0779	Ribosome maturation factor RimP
AGBMBALL_01667	CDS	1089				hypothetical protein
AGBMBALL_01668	CDS	1785	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
AGBMBALL_01669	CDS	1419				hypothetical protein
AGBMBALL_01670	CDS	627				hypothetical protein
AGBMBALL_01671	CDS	843	mshD_7	2.3.1.189		Mycothiol acetyltransferase
AGBMBALL_01672	CDS	1155	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
AGBMBALL_01673	CDS	1350	rip1	3.4.24.-		Zinc metalloprotease Rip1
AGBMBALL_01674	CDS	1209	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
AGBMBALL_01675	CDS	549	gpsB			Cell cycle protein GpsB
AGBMBALL_01676	CDS	1284	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
AGBMBALL_01677	CDS	876	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
AGBMBALL_01678	CDS	567	frr		COG0233	Ribosome-recycling factor
AGBMBALL_01679	CDS	756	pyrH	2.7.4.22	COG0528	Uridylate kinase
AGBMBALL_01680	CDS	834	tsf		COG0264	Elongation factor Ts
AGBMBALL_01681	CDS	933	rpsB		COG0052	30S ribosomal protein S2
AGBMBALL_01682	CDS	774	nlpD			Murein hydrolase activator NlpD
AGBMBALL_01683	CDS	954	xerC_1		COG0582	Tyrosine recombinase XerC
AGBMBALL_01684	CDS	1284	dprA		COG0758	Putative DNA processing protein DprA
AGBMBALL_01685	CDS	1539	comM		COG0606	Competence protein ComM
AGBMBALL_01686	CDS	423				hypothetical protein
AGBMBALL_01687	CDS	303				putative protein
AGBMBALL_01688	CDS	819	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AGBMBALL_01689	CDS	774	lepB_1	3.4.21.89	COG0681	Signal peptidase I
AGBMBALL_01690	CDS	537	lepB_2	3.4.21.89	COG0681	Signal peptidase I
AGBMBALL_01691	CDS	351	rplS		COG0335	50S ribosomal protein L19
AGBMBALL_01692	CDS	741	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
AGBMBALL_01693	CDS	588	rimM		COG0806	Ribosome maturation factor RimM
AGBMBALL_01694	CDS	243				hypothetical protein
AGBMBALL_01695	CDS	471	rpsP		COG0228	30S ribosomal protein S16
AGBMBALL_01696	CDS	1122			COG1228	putative protein
AGBMBALL_01697	CDS	1656	ffh		COG0541	Signal recognition particle protein
AGBMBALL_01698	CDS	2346	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
AGBMBALL_01699	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
AGBMBALL_01700	CDS	1419	amt			Ammonia channel
AGBMBALL_01701	CDS	1533	ftsY		COG0552	Signal recognition particle receptor FtsY
AGBMBALL_01702	CDS	426	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
AGBMBALL_01703	CDS	420				hypothetical protein
AGBMBALL_01704	CDS	1389	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
AGBMBALL_01705	CDS	1569				hypothetical protein
AGBMBALL_01706	CDS	3297	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
AGBMBALL_01707	CDS	114				hypothetical protein
AGBMBALL_01708	CDS	1521	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
AGBMBALL_01709	CDS	744	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
AGBMBALL_01710	CDS	312				hypothetical protein
AGBMBALL_01711	CDS	273	ophA1	1.-.-.-		Phthalate dioxygenase reductase
AGBMBALL_01712	CDS	225				hypothetical protein
AGBMBALL_01713	CDS	1878			COG1132	putative ABC transporter ATP-binding protein
AGBMBALL_01714	CDS	825		1.-.-.-	COG4221	putative oxidoreductase
AGBMBALL_01715	CDS	912	czcD			Metal cation efflux system protein CzcD
AGBMBALL_01716	CDS	483	ziaR_2			Transcriptional repressor SmtB 
AGBMBALL_01717	CDS	1269	dctA2		COG1301	C4-dicarboxylate transport protein 2
AGBMBALL_01718	CDS	1374				hypothetical protein
AGBMBALL_01719	CDS	738				hypothetical protein
AGBMBALL_01720	CDS	786				hypothetical protein
AGBMBALL_01721	CDS	1107	natA_1		COG4555	ABC transporter ATP-binding protein NatA
AGBMBALL_01722	CDS	1296				hypothetical protein
AGBMBALL_01723	CDS	1110	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
AGBMBALL_01724	CDS	765				hypothetical protein
AGBMBALL_01725	CDS	2667	valS	6.1.1.9	COG0525	Valine--tRNA ligase
AGBMBALL_01726	CDS	1791	selB		COG3276	Selenocysteine-specific elongation factor
AGBMBALL_01727	CDS	1356	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
AGBMBALL_01728	tRNA	95				tRNA-SeC(tca)
AGBMBALL_01729	CDS	1026	selD	2.7.9.3	COG0709	Selenide, water dikinase
AGBMBALL_01730	CDS	1197				hypothetical protein
AGBMBALL_01731	CDS	1035	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
AGBMBALL_01732	CDS	2733	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
AGBMBALL_01733	CDS	567	fdhA_1	1.17.1.9		Formate dehydrogenase subunit alpha
AGBMBALL_01734	CDS	345	tyrA		COG0287	T-protein
AGBMBALL_01735	CDS	1404	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
AGBMBALL_01736	CDS	684	clpP2_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
AGBMBALL_01737	CDS	642	clpP1_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
AGBMBALL_01738	CDS	834		3.4.-.-		putative endopeptidase
AGBMBALL_01739	CDS	582				hypothetical protein
AGBMBALL_01740	CDS	1596	tig	5.2.1.8	COG0544	Trigger factor
AGBMBALL_01741	tRNA	75				tRNA-Pro(tgg)
AGBMBALL_01742	tRNA	72				tRNA-Gly(tcc)
AGBMBALL_01743	CDS	786	prmC_3	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AGBMBALL_01744	CDS	1635	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
AGBMBALL_01745	CDS	564	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
AGBMBALL_01746	CDS	1227	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
AGBMBALL_01747	CDS	708	ubiG_2	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
AGBMBALL_01748	CDS	1659				hypothetical protein
AGBMBALL_01749	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
AGBMBALL_01750	CDS	549	carD_1		COG1329	RNA polymerase-binding transcription factor CarD
AGBMBALL_01751	CDS	1314				hypothetical protein
AGBMBALL_01752	CDS	657				hypothetical protein
AGBMBALL_01753	CDS	747			COG0637	putative protein
AGBMBALL_01754	CDS	2547	treP	2.4.1.64		Alpha,alpha-trehalose phosphorylase
AGBMBALL_01755	CDS	1170				hypothetical protein
AGBMBALL_01756	CDS	567	def_1	3.5.1.88	COG0242	Peptide deformylase
AGBMBALL_01757	CDS	426	qcrA_1		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
AGBMBALL_01758	CDS	849	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AGBMBALL_01759	CDS	1044	tagV_1	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
AGBMBALL_01760	CDS	366				hypothetical protein
AGBMBALL_01761	CDS	675	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
AGBMBALL_01762	CDS	1359	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
AGBMBALL_01763	CDS	693	regX3_2		COG0745	Sensory transduction protein regX3
AGBMBALL_01764	CDS	489				hypothetical protein
AGBMBALL_01765	CDS	483	carD_2		COG1329	RNA polymerase-binding transcription factor CarD
AGBMBALL_01766	CDS	813	ispD_2	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
AGBMBALL_01767	CDS	312				hypothetical protein
AGBMBALL_01768	CDS	702	ispD_3	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
AGBMBALL_01769	CDS	303				hypothetical protein
AGBMBALL_01770	CDS	507	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
AGBMBALL_01771	CDS	1353	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
AGBMBALL_01772	CDS	999	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
AGBMBALL_01773	CDS	1470	guaB1	1.-.-.-	COG0516	putative oxidoreductase
AGBMBALL_01774	CDS	2403	tagV_2	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
AGBMBALL_01775	CDS	1428	mtr	1.8.1.15	COG1249	Mycothione reductase
AGBMBALL_01776	CDS	723				hypothetical protein
AGBMBALL_01777	CDS	2421	uvrA_3			UvrABC system protein A
AGBMBALL_01778	tRNA	87				tRNA-Ser(aga)
AGBMBALL_01779	CDS	1008	rlmAII	2.1.1.188		23S rRNA (guanine(748)-N(1))-methyltransferase
AGBMBALL_01780	CDS	822		3.1.3.-		Putative phosphatase
AGBMBALL_01781	CDS	825				hypothetical protein
AGBMBALL_01782	CDS	942	iap_2	3.4.-.-	COG0791	putative endopeptidase p60
AGBMBALL_01783	CDS	720	ideR_2		COG1321	Iron-dependent repressor IdeR
AGBMBALL_01784	CDS	891	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
AGBMBALL_01785	CDS	1170	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
AGBMBALL_01786	CDS	303				hypothetical protein
AGBMBALL_01787	CDS	684				hypothetical protein
AGBMBALL_01788	CDS	2829	aniA	1.7.2.1	COG2132	Copper-containing nitrite reductase
AGBMBALL_01789	CDS	711				hypothetical protein
AGBMBALL_01790	CDS	753				hypothetical protein
AGBMBALL_01791	CDS	1365	sdpB			Sporulation-delaying protein SdpB
AGBMBALL_01792	CDS	1104				hypothetical protein
AGBMBALL_01793	CDS	1500	alkH	1.2.1.3		Aldehyde dehydrogenase
AGBMBALL_01794	CDS	1341	htpX_2	3.4.24.-		Protease HtpX
AGBMBALL_01795	CDS	1431	hsrA_1			putative transport protein HsrA
AGBMBALL_01796	CDS	1392				hypothetical protein
AGBMBALL_01797	CDS	930				hypothetical protein
AGBMBALL_01798	CDS	183				hypothetical protein
AGBMBALL_01799	CDS	528				hypothetical protein
AGBMBALL_01800	CDS	1635	hsrA_2			putative transport protein HsrA
AGBMBALL_01801	CDS	825				hypothetical protein
AGBMBALL_01802	CDS	933				hypothetical protein
AGBMBALL_01803	CDS	453				hypothetical protein
AGBMBALL_01804	CDS	1296	fes		COG2382	Enterochelin esterase
AGBMBALL_01805	CDS	744	golD_1	1.1.1.6		NAD-dependent glycerol dehydrogenase
AGBMBALL_01806	CDS	1056	rpfC	3.-.-.-		Resuscitation-promoting factor RpfC
AGBMBALL_01807	CDS	1275	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
AGBMBALL_01808	CDS	1041				hypothetical protein
AGBMBALL_01809	CDS	1965	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
AGBMBALL_01810	CDS	1164	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
AGBMBALL_01811	CDS	1146	pglC_1	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
AGBMBALL_01812	CDS	1203				hypothetical protein
AGBMBALL_01813	CDS	1212	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
AGBMBALL_01814	CDS	1137	pglC_2	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
AGBMBALL_01815	CDS	1155	gtf1	2.4.1.-		Glycosyltransferase Gtf1
AGBMBALL_01816	CDS	1320				hypothetical protein
AGBMBALL_01817	CDS	1224	glgM_1	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
AGBMBALL_01818	CDS	1440				hypothetical protein
AGBMBALL_01819	CDS	1641	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
AGBMBALL_01820	CDS	642	etp	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Etp
AGBMBALL_01821	CDS	1044				hypothetical protein
AGBMBALL_01822	CDS	540				hypothetical protein
AGBMBALL_01823	CDS	1518	smvA			Methyl viologen resistance protein SmvA
AGBMBALL_01824	CDS	939	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
AGBMBALL_01825	CDS	2334	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
AGBMBALL_01826	CDS	852	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
AGBMBALL_01827	CDS	2823				hypothetical protein
AGBMBALL_01828	CDS	822	hmuV_2	3.6.3.-		Hemin import ATP-binding protein HmuV
AGBMBALL_01829	CDS	1056	hmuU_3		COG0609	Hemin transport system permease protein HmuU
AGBMBALL_01830	CDS	1050	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
AGBMBALL_01831	CDS	1392	dinF		COG0534	DNA damage-inducible protein F
AGBMBALL_01832	CDS	3345	swrC		COG0841	Swarming motility protein SwrC
AGBMBALL_01833	CDS	1542	arlS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
AGBMBALL_01834	CDS	690	mprA			Response regulator MprA
AGBMBALL_01835	CDS	486				hypothetical protein
AGBMBALL_01836	CDS	789				hypothetical protein
AGBMBALL_01837	CDS	918				hypothetical protein
AGBMBALL_01838	CDS	1749				hypothetical protein
AGBMBALL_01839	CDS	330				hypothetical protein
AGBMBALL_01840	CDS	510				hypothetical protein
AGBMBALL_01841	CDS	1395				Carbohydrate-binding domain-containing protein
AGBMBALL_01842	CDS	774				hypothetical protein
AGBMBALL_01843	CDS	636				hypothetical protein
AGBMBALL_01844	CDS	588				hypothetical protein
AGBMBALL_01845	CDS	855				hypothetical protein
AGBMBALL_01846	CDS	471				hypothetical protein
AGBMBALL_01847	CDS	1407	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
AGBMBALL_01848	CDS	1485				putative protein
AGBMBALL_01849	CDS	1821	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
AGBMBALL_01850	CDS	834	ylmA_1	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
AGBMBALL_01851	CDS	2574	uvrA_4		COG0178	UvrABC system protein A
AGBMBALL_01852	CDS	408				hypothetical protein
AGBMBALL_01853	CDS	1587	mctC		COG4147	Monocarboxylic acid transporter
AGBMBALL_01854	CDS	921				hypothetical protein
AGBMBALL_01855	CDS	1272			COG0628	Putative transport protein
AGBMBALL_01856	CDS	978	dagK_2	2.7.1.107		Diacylglycerol kinase
AGBMBALL_01857	CDS	1932	uacT		COG2233	Uric acid transporter UacT
AGBMBALL_01858	CDS	1302	yycB_2		COG2807	putative transporter YycB
AGBMBALL_01859	CDS	828	lipR_2	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
AGBMBALL_01860	CDS	321				hypothetical protein
AGBMBALL_01861	CDS	552				hypothetical protein
AGBMBALL_01862	CDS	870				hypothetical protein
AGBMBALL_01863	CDS	1395	pknA_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
AGBMBALL_01864	CDS	1545	pbpE_1		COG1680	Penicillin-binding protein 4*
AGBMBALL_01865	CDS	738			COG4279	putative protein
AGBMBALL_01866	CDS	3126				hypothetical protein
AGBMBALL_01867	CDS	1665	espI		COG0455	ESX-1 secretion-associated protein EspI
AGBMBALL_01868	CDS	825				hypothetical protein
AGBMBALL_01869	CDS	759	srrA		COG0745	Transcriptional regulatory protein SrrA
AGBMBALL_01870	CDS	759	ureG			Urease accessory protein UreG
AGBMBALL_01871	CDS	906	ureD			Urease accessory protein UreD
AGBMBALL_01872	CDS	744	ureF		COG0830	Urease accessory protein UreF
AGBMBALL_01873	CDS	1710	ureC	3.5.1.5	COG0804	Urease subunit alpha
AGBMBALL_01874	CDS	582	ureB	3.5.1.5		Urease subunit beta
AGBMBALL_01875	CDS	303	ureA	3.5.1.5		Urease subunit gamma
AGBMBALL_01876	CDS	639	upp	2.4.2.9		Uracil phosphoribosyltransferase
AGBMBALL_01877	CDS	462	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
AGBMBALL_01878	CDS	786	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
AGBMBALL_01879	CDS	849	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
AGBMBALL_01880	CDS	1026	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
AGBMBALL_01881	CDS	642	desR_2		COG2197	Transcriptional regulatory protein DesR
AGBMBALL_01882	CDS	1170	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
AGBMBALL_01883	CDS	510				hypothetical protein
AGBMBALL_01884	CDS	1674	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
AGBMBALL_01885	CDS	1065	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
AGBMBALL_01886	CDS	693	metP		COG2011	Methionine import system permease protein MetP
AGBMBALL_01887	CDS	855	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
AGBMBALL_01888	CDS	789	golD_2	1.1.1.6		NAD-dependent glycerol dehydrogenase
AGBMBALL_01889	CDS	2139	dapb1_1	3.4.14.-		Dipeptidyl aminopeptidase BI
AGBMBALL_01890	CDS	2043	dapb1_2	3.4.14.-		Dipeptidyl aminopeptidase BI
AGBMBALL_01891	CDS	966				hypothetical protein
AGBMBALL_01892	CDS	1062				hypothetical protein
AGBMBALL_01893	CDS	1695	appA			Oligopeptide-binding protein AppA
AGBMBALL_01894	CDS	987	dppB_3		COG0601	Dipeptide transport system permease protein DppB
AGBMBALL_01895	CDS	1011	dppC		COG1173	Dipeptide transport system permease protein DppC
AGBMBALL_01896	CDS	879	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
AGBMBALL_01897	CDS	861	gsiA_4	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
AGBMBALL_01898	CDS	2676				hypothetical protein
AGBMBALL_01899	CDS	840	cytR_6		COG1609	HTH-type transcriptional repressor CytR
AGBMBALL_01900	CDS	852				Universal stress protein
AGBMBALL_01901	tRNA	87				tRNA-Ser(cga)
AGBMBALL_01902	CDS	735	pknE_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
AGBMBALL_01903	CDS	876	acm_1	3.2.1.17		Lysozyme M1
AGBMBALL_01904	CDS	738				hypothetical protein
AGBMBALL_01905	CDS	957				hypothetical protein
AGBMBALL_01906	CDS	1581				hypothetical protein
AGBMBALL_01907	CDS	489	gpx1_2	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
AGBMBALL_01908	CDS	1812	pbpE_2		COG1680	Penicillin-binding protein 4*
AGBMBALL_01909	CDS	486				hypothetical protein
AGBMBALL_01910	CDS	2067	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
AGBMBALL_01911	CDS	882	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
AGBMBALL_01912	CDS	1416	proP_4			Proline/betaine transporter
AGBMBALL_01913	CDS	1461				hypothetical protein
AGBMBALL_01914	CDS	1314	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
AGBMBALL_01915	CDS	2580	xynA1_2	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
AGBMBALL_01916	CDS	414				Universal stress protein
AGBMBALL_01917	CDS	1455	yhdG_1		COG0531	putative amino acid permease YhdG
AGBMBALL_01918	CDS	1638				hypothetical protein
AGBMBALL_01919	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
AGBMBALL_01920	CDS	1674	ribZ			Riboflavin transporter RibZ
AGBMBALL_01921	CDS	849		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
AGBMBALL_01922	CDS	756	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
AGBMBALL_01923	CDS	1140	fatC			Ferric-anguibactin transport system permease protein FatC
AGBMBALL_01924	CDS	1002	fatD			Ferric-anguibactin transport system permease protein FatD
AGBMBALL_01925	CDS	1011	yclQ_2		COG4607	putative ABC transporter solute-binding protein YclQ
AGBMBALL_01926	CDS	813				hypothetical protein
AGBMBALL_01927	CDS	420				hypothetical protein
AGBMBALL_01928	CDS	864				hypothetical protein
AGBMBALL_01929	CDS	831	menG_3	2.1.1.163		Demethylmenaquinone methyltransferase
AGBMBALL_01930	CDS	1065				hypothetical protein
AGBMBALL_01931	CDS	1515				hypothetical protein
AGBMBALL_01932	CDS	633				hypothetical protein
AGBMBALL_01933	CDS	555				hypothetical protein
AGBMBALL_01934	CDS	795	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AGBMBALL_01935	CDS	1014			COG0861	putative membrane protein
AGBMBALL_01936	CDS	1572	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
AGBMBALL_01937	CDS	1338	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
AGBMBALL_01938	CDS	1683	hutU	4.2.1.49	COG2987	Urocanate hydratase
AGBMBALL_01939	CDS	855	pip_2	3.4.11.5		Proline iminopeptidase
AGBMBALL_01940	CDS	999				hypothetical protein
AGBMBALL_01941	CDS	1782				hypothetical protein
AGBMBALL_01942	CDS	792	iclR_3		COG1414	Transcriptional repressor IclR
AGBMBALL_01943	CDS	1149	hutG	3.5.3.8	COG0010	Formimidoylglutamase
AGBMBALL_01944	CDS	1101	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
AGBMBALL_01945	CDS	660				hypothetical protein
AGBMBALL_01946	CDS	921				hypothetical protein
AGBMBALL_01947	CDS	1143				hypothetical protein
AGBMBALL_01948	CDS	789				hypothetical protein
AGBMBALL_01949	CDS	1668				hypothetical protein
AGBMBALL_01950	CDS	1398				hypothetical protein
AGBMBALL_01951	CDS	1344	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
AGBMBALL_01952	CDS	1290	ybjJ_1			Inner membrane protein YbjJ
AGBMBALL_01953	CDS	552	rcdA_2		COG3226	HTH-type transcriptional regulator RcdA
AGBMBALL_01954	CDS	2406	nagJ	3.2.1.169		O-GlcNAcase NagJ
AGBMBALL_01955	CDS	1188	nagK_1	2.7.1.59		N-acetyl-D-glucosamine kinase
AGBMBALL_01956	CDS	969	yteP_4		COG4209	putative multiple-sugar transport system permease YteP
AGBMBALL_01957	CDS	960	araQ_15		COG0395	L-arabinose transport system permease protein AraQ
AGBMBALL_01958	CDS	765				hypothetical protein
AGBMBALL_01959	CDS	1626	lipO_4		COG1653	Lipoprotein LipO
AGBMBALL_01960	CDS	738	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
AGBMBALL_01961	CDS	771	ugpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
AGBMBALL_01962	CDS	825	ugpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
AGBMBALL_01963	CDS	1389	ugpB_4		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
AGBMBALL_01964	CDS	900	araQ_16		COG0395	L-arabinose transport system permease protein AraQ
AGBMBALL_01965	CDS	1035	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
AGBMBALL_01966	CDS	486	mscL		COG1970	Large-conductance mechanosensitive channel
AGBMBALL_01967	CDS	966	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
AGBMBALL_01968	CDS	510	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
AGBMBALL_01969	CDS	882			COG0586	putative membrane protein
AGBMBALL_01970	CDS	2583	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
AGBMBALL_01971	CDS	693	lutR_2		COG2186	HTH-type transcriptional regulator LutR
AGBMBALL_01972	CDS	891				hypothetical protein
AGBMBALL_01973	CDS	1074	fdh	1.1.1.122		D-threo-aldose 1-dehydrogenase
AGBMBALL_01974	CDS	1314		4.2.1.68	COG4948	L-fuconate dehydratase
AGBMBALL_01975	CDS	864	araQ_17		COG0395	L-arabinose transport system permease protein AraQ
AGBMBALL_01976	CDS	1008	yteP_5		COG4209	putative multiple-sugar transport system permease YteP
AGBMBALL_01977	CDS	120				hypothetical protein
AGBMBALL_01978	CDS	1770				hypothetical protein
AGBMBALL_01979	CDS	1305				hypothetical protein
AGBMBALL_01980	CDS	678				hypothetical protein
AGBMBALL_01981	CDS	1485	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
AGBMBALL_01982	CDS	786	lutA		COG0247	Lactate utilization protein A
AGBMBALL_01983	CDS	1599	lutB		COG1139	Lactate utilization protein B
AGBMBALL_01984	CDS	801	lutC		COG1556	Lactate utilization protein C
AGBMBALL_01985	CDS	972	yihR		COG2017	putative protein YihR
AGBMBALL_01986	CDS	330	lsr2_1			Nucleoid-associated protein Lsr2
AGBMBALL_01987	CDS	168				hypothetical protein
AGBMBALL_01988	CDS	1518	lysS1	6.1.1.6	COG1190	Lysine--tRNA ligase 1
AGBMBALL_01989	CDS	888	panC	6.3.2.1	COG0414	Pantothenate synthetase
AGBMBALL_01990	CDS	903				hypothetical protein
AGBMBALL_01991	CDS	1635				hypothetical protein
AGBMBALL_01992	CDS	579				hypothetical protein
AGBMBALL_01993	CDS	510				hypothetical protein
AGBMBALL_01994	CDS	945	sulD		COG0801	Bifunctional folate synthesis protein
AGBMBALL_01995	CDS	861	folP1	2.5.1.15	COG0294	Dihydropteroate synthase
AGBMBALL_01996	CDS	567	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
AGBMBALL_01997	CDS	2115	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
AGBMBALL_01998	CDS	555	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
AGBMBALL_01999	CDS	1098	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
AGBMBALL_02000	CDS	1410	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
