locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFGBOHMA_01420	CDS	372	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
IFGBOHMA_01421	CDS	585	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
IFGBOHMA_01422	CDS	348				hypothetical protein
IFGBOHMA_01423	CDS	636	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
IFGBOHMA_01424	CDS	810	nadK	2.7.1.23		NAD kinase
IFGBOHMA_01425	CDS	855		5.4.99.-	COG0564	putative RNA pseudouridine synthase
IFGBOHMA_01426	CDS	1386	mgtE		COG2239	Magnesium transporter MgtE
IFGBOHMA_01427	CDS	1845	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
IFGBOHMA_01428	CDS	771	fabI	1.3.1.39		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI
IFGBOHMA_01429	CDS	1086	yhhT		COG0628	Putative transport protein YhhT
IFGBOHMA_01430	CDS	1572	acp_2			Sodium/proton-dependent alanine carrier protein
IFGBOHMA_01431	CDS	747				hypothetical protein
IFGBOHMA_01432	CDS	510		3.1.-.-		Putative phosphoesterase
IFGBOHMA_01433	CDS	1203	ltaA			putative glycolipid permease LtaA
IFGBOHMA_01434	CDS	1176	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
IFGBOHMA_01435	CDS	1488	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
IFGBOHMA_01436	CDS	240				hypothetical protein
IFGBOHMA_01437	CDS	1563	prfC			Peptide chain release factor 3
IFGBOHMA_01438	CDS	804				hypothetical protein
IFGBOHMA_01439	CDS	1782		3.4.21.-		Serine protease HtrA-like protein
IFGBOHMA_01440	CDS	1305	ktrB		COG0168	Ktr system potassium uptake protein B
IFGBOHMA_01441	CDS	1509	yfkN_2		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
IFGBOHMA_01442	CDS	603				hypothetical protein
IFGBOHMA_01443	CDS	186				hypothetical protein
IFGBOHMA_01444	CDS	990		6.3.1.20		Lipoate--protein ligase 1
IFGBOHMA_01445	CDS	225				hypothetical protein
IFGBOHMA_01446	CDS	564	comK		COG4903	Competence transcription factor
IFGBOHMA_01447	tRNA	75				tRNA-Asn(gtt)
IFGBOHMA_01448	tRNA	91				tRNA-Ser(gct)
IFGBOHMA_01449	CDS	315	sdpR		COG0640	Transcriptional repressor SdpR
IFGBOHMA_01450	CDS	1293	arsB		COG1055	Arsenical pump membrane protein
IFGBOHMA_01451	CDS	396	arsC	1.20.4.4		Arsenate reductase
IFGBOHMA_01452	CDS	255				hypothetical protein
IFGBOHMA_01453	CDS	213				hypothetical protein
IFGBOHMA_01454	CDS	558				hypothetical protein
IFGBOHMA_01455	CDS	939	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
IFGBOHMA_01456	CDS	1353	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
IFGBOHMA_01457	CDS	1683	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
IFGBOHMA_01458	CDS	807	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IFGBOHMA_01459	CDS	819	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
IFGBOHMA_01460	CDS	453	sarZ_2			HTH-type transcriptional regulator SarZ
IFGBOHMA_01461	CDS	1164	patA_2	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
IFGBOHMA_01462	CDS	1005				hypothetical protein
IFGBOHMA_01463	CDS	225				hypothetical protein
IFGBOHMA_01464	CDS	210				hypothetical protein
IFGBOHMA_01465	CDS	2421	atl_1		COG4193	Bifunctional autolysin
IFGBOHMA_01466	CDS	249				hypothetical protein
IFGBOHMA_01467	CDS	2049	prkC	2.7.11.1		Serine/threonine-protein kinase PrkC
IFGBOHMA_01468	CDS	744	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
IFGBOHMA_01469	CDS	1095	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
IFGBOHMA_01470	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
IFGBOHMA_01471	CDS	933	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
IFGBOHMA_01472	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
IFGBOHMA_01473	CDS	693				hypothetical protein
IFGBOHMA_01474	CDS	195				hypothetical protein
IFGBOHMA_01475	CDS	2409	priA_2	3.6.4.-	COG1198	Primosomal protein N'
IFGBOHMA_01476	CDS	1209	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
IFGBOHMA_01477	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
IFGBOHMA_01478	CDS	624	gmk	2.7.4.8		Guanylate kinase
IFGBOHMA_01479	CDS	1698	yloA		COG1293	putative protein YloA
IFGBOHMA_01480	CDS	402				hypothetical protein
IFGBOHMA_01481	CDS	855				hypothetical protein
IFGBOHMA_01482	CDS	186				hypothetical protein
IFGBOHMA_01483	CDS	612	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
IFGBOHMA_01484	CDS	693	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
IFGBOHMA_01485	CDS	3174	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
IFGBOHMA_01486	CDS	1101	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
IFGBOHMA_01487	CDS	1275	pyrC	3.5.2.3	COG0044	Dihydroorotase
IFGBOHMA_01488	CDS	921	pyrB	2.1.3.2		Aspartate carbamoyltransferase
IFGBOHMA_01489	CDS	1308	pyrP			Uracil permease
IFGBOHMA_01490	CDS	528	pyrR			Bifunctional protein PyrR
IFGBOHMA_01491	CDS	918	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IFGBOHMA_01492	CDS	525	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
IFGBOHMA_01493	CDS	474	ssaA2_1		COG3942	Staphylococcal secretory antigen ssaA2
IFGBOHMA_01494	CDS	795	catE_2	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
IFGBOHMA_01495	CDS	2751	ileS	6.1.1.5		Isoleucine--tRNA ligase
IFGBOHMA_01496	CDS	618	divIVA		COG3599	Septum site-determining protein DivIVA
IFGBOHMA_01497	CDS	801				hypothetical protein
IFGBOHMA_01498	CDS	291				hypothetical protein
IFGBOHMA_01499	CDS	597	sepF			Cell division protein SepF
IFGBOHMA_01500	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
IFGBOHMA_01501	CDS	789		1.10.3.-	COG1496	Polyphenol oxidase
IFGBOHMA_01502	CDS	1173	ftsZ		COG0206	Cell division protein FtsZ
IFGBOHMA_01503	CDS	1407	ftsA			Cell division protein FtsA
IFGBOHMA_01504	CDS	888	divIB		COG1589	Cell division protein DivIB
IFGBOHMA_01505	CDS	1350	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
IFGBOHMA_01506	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
IFGBOHMA_01507	CDS	2241	pbpB		COG0768	Penicillin-binding protein 2B
IFGBOHMA_01508	CDS	411	ftsL			Cell division protein FtsL
IFGBOHMA_01509	CDS	936	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
IFGBOHMA_01510	CDS	432	mraZ			Transcriptional regulator MraZ
IFGBOHMA_01511	CDS	1614	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
IFGBOHMA_01512	CDS	441		2.3.1.-		putative N-acetyltransferase
IFGBOHMA_01513	CDS	687	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
IFGBOHMA_01514	CDS	135				Antibacterial protein 3
IFGBOHMA_01515	CDS	135				Antibacterial protein 3
IFGBOHMA_01516	CDS	135				Antibacterial protein 2
IFGBOHMA_01517	CDS	558	speG_1	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
IFGBOHMA_01518	CDS	1875	epsJ_3	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
IFGBOHMA_01519	CDS	579	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
IFGBOHMA_01520	CDS	222				hypothetical protein
IFGBOHMA_01521	tRNA	75				tRNA-Arg(tct)
IFGBOHMA_01522	CDS	510		3.1.4.-		Putative metallophosphoesterase MG207 
IFGBOHMA_01523	CDS	582		3.6.1.66		dITP/XTP pyrophosphatase
IFGBOHMA_01524	CDS	795	murI	5.1.1.3		Glutamate racemase
IFGBOHMA_01525	CDS	822	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
IFGBOHMA_01526	CDS	1764	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
IFGBOHMA_01527	CDS	612	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
IFGBOHMA_01528	CDS	1788	uvrC		COG0322	UvrABC system protein C
IFGBOHMA_01529	CDS	315	trxA		COG0526	Thioredoxin
IFGBOHMA_01530	CDS	2349	mutS2	3.1.-.-		Endonuclease MutS2
IFGBOHMA_01531	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
IFGBOHMA_01532	CDS	522				hypothetical protein
IFGBOHMA_01533	CDS	267	zapA		COG3027	Cell division protein ZapA
IFGBOHMA_01534	CDS	942	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
IFGBOHMA_01535	CDS	2403	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
IFGBOHMA_01536	CDS	1059	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IFGBOHMA_01537	CDS	741		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
IFGBOHMA_01538	CDS	942				hypothetical protein
IFGBOHMA_01539	CDS	174	rpmF			50S ribosomal protein L32
IFGBOHMA_01540	CDS	546				hypothetical protein
IFGBOHMA_01541	CDS	1134				hypothetical protein
IFGBOHMA_01542	CDS	486	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
IFGBOHMA_01543	CDS	543	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
IFGBOHMA_01544	CDS	390				hypothetical protein
IFGBOHMA_01545	CDS	252				hypothetical protein
IFGBOHMA_01546	CDS	921	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
IFGBOHMA_01547	CDS	435				hypothetical protein
IFGBOHMA_01548	CDS	1050				hypothetical protein
IFGBOHMA_01549	CDS	2259	uvrA_2		COG0178	UvrABC system protein A
IFGBOHMA_01550	CDS	462				hypothetical protein
IFGBOHMA_01551	CDS	912	ctaB2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase 2
IFGBOHMA_01552	CDS	909	ctaA	1.3.-.-		Heme A synthase
IFGBOHMA_01553	CDS	3456	cfiB_2	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
IFGBOHMA_01554	CDS	1236	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
IFGBOHMA_01555	CDS	276				hypothetical protein
IFGBOHMA_01556	CDS	483				hypothetical protein
IFGBOHMA_01557	CDS	174				hypothetical protein
IFGBOHMA_01558	CDS	1848	typA		COG1217	GTP-binding protein TypA/BipA
IFGBOHMA_01559	CDS	192				hypothetical protein
IFGBOHMA_01560	CDS	819	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
IFGBOHMA_01561	CDS	612				hypothetical protein
IFGBOHMA_01562	CDS	516				hypothetical protein
IFGBOHMA_01563	CDS	1230				hypothetical protein
IFGBOHMA_01564	CDS	1074	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
IFGBOHMA_01565	CDS	810	ydcV			Inner membrane ABC transporter permease protein YdcV
IFGBOHMA_01566	CDS	804	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
IFGBOHMA_01567	CDS	1101	potA	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
IFGBOHMA_01568	CDS	279				hypothetical protein
IFGBOHMA_01569	CDS	1407	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
IFGBOHMA_01570	CDS	1296	pdhC_2	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IFGBOHMA_01571	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
IFGBOHMA_01572	CDS	1113	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
IFGBOHMA_01573	CDS	627				hypothetical protein
IFGBOHMA_01574	CDS	561	def	3.5.1.88		Peptide deformylase
IFGBOHMA_01575	CDS	273				hypothetical protein
IFGBOHMA_01576	CDS	216				hypothetical protein
IFGBOHMA_01577	CDS	1857	rnj1	3.1.-.-	COG0595	Ribonuclease J 1
IFGBOHMA_01578	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
IFGBOHMA_01579	CDS	1017	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
IFGBOHMA_01580	CDS	1353	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
IFGBOHMA_01581	CDS	231				hypothetical protein
IFGBOHMA_01582	CDS	1716	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
IFGBOHMA_01583	CDS	267	ptsH			Phosphocarrier protein HPr
IFGBOHMA_01584	CDS	543				hypothetical protein
IFGBOHMA_01585	CDS	1170	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
IFGBOHMA_01586	CDS	1302				hypothetical protein
IFGBOHMA_01587	CDS	135				hypothetical protein
IFGBOHMA_01588	CDS	576	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
IFGBOHMA_01589	CDS	1422	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
IFGBOHMA_01590	CDS	807	ykoC			Putative HMP/thiamine permease protein YkoC
IFGBOHMA_01591	CDS	1239	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
IFGBOHMA_01592	CDS	1479	purH			Bifunctional purine biosynthesis protein PurH
IFGBOHMA_01593	CDS	567	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
IFGBOHMA_01594	CDS	1029	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
IFGBOHMA_01595	CDS	1488	purF	2.4.2.14		Amidophosphoribosyltransferase
IFGBOHMA_01596	CDS	2190	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
IFGBOHMA_01597	CDS	672	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
IFGBOHMA_01598	CDS	261	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
IFGBOHMA_01599	CDS	702	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
IFGBOHMA_01600	CDS	1134	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
IFGBOHMA_01601	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
IFGBOHMA_01602	CDS	858	folD			Bifunctional protein FolD protein
IFGBOHMA_01603	CDS	225				hypothetical protein
IFGBOHMA_01604	CDS	318				hypothetical protein
IFGBOHMA_01605	CDS	1122	qoxA	1.10.3.-		putative quinol oxidase subunit 2
IFGBOHMA_01606	CDS	1989	qoxB	1.10.3.-		putative quinol oxidase subunit 1
IFGBOHMA_01607	CDS	606	qoxC	1.10.3.-		Quinol oxidase subunit 3
IFGBOHMA_01608	CDS	291	qoxD	1.10.3.-		Quinol oxidase subunit 4
IFGBOHMA_01609	CDS	909	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
IFGBOHMA_01610	CDS	333	fmtA_1		COG1680	Protein FmtA
IFGBOHMA_01611	CDS	798	fmtA_2		COG1680	Protein FmtA
IFGBOHMA_01612	CDS	1659	pgcA	5.4.2.2	COG1109	Phosphoglucomutase
IFGBOHMA_01613	CDS	1305	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
IFGBOHMA_01614	CDS	471				hypothetical protein
IFGBOHMA_01615	CDS	423		2.3.1.-		Acetyltransferase
IFGBOHMA_01616	tRNA	75				tRNA-Gly(tcc)
IFGBOHMA_01617	tRNA	75				tRNA-Gly(tcc)
IFGBOHMA_01618	tRNA	86				tRNA-Leu(caa)
IFGBOHMA_01619	CDS	1083				hypothetical protein
IFGBOHMA_01620	CDS	1464	artQ		COG0765	Arginine transport system permease protein ArtQ
IFGBOHMA_01621	CDS	723	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
IFGBOHMA_01622	CDS	1137	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
IFGBOHMA_01623	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
IFGBOHMA_01624	CDS	600	nagB_2	3.5.99.6		Glucosamine-6-phosphate deaminase
IFGBOHMA_01625	CDS	186				hypothetical protein
IFGBOHMA_01626	CDS	417				hypothetical protein
IFGBOHMA_01627	CDS	1386	fumC	4.2.1.2		Fumarate hydratase class II
IFGBOHMA_01628	CDS	828	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IFGBOHMA_01629	CDS	1110	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
IFGBOHMA_01630	CDS	624	vraR_1		COG2197	Response regulator protein VraR
IFGBOHMA_01631	CDS	1284	gltP		COG1301	Proton/glutamate-aspartate symporter
IFGBOHMA_01632	CDS	315				hypothetical protein
IFGBOHMA_01633	CDS	360				hypothetical protein
IFGBOHMA_01634	CDS	852	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
IFGBOHMA_01635	CDS	465				hypothetical protein
IFGBOHMA_01636	CDS	1131				hypothetical protein
IFGBOHMA_01637	CDS	345				hypothetical protein
IFGBOHMA_01638	CDS	1185	yhaO		COG0420	putative metallophosphoesterase YhaO
IFGBOHMA_01639	CDS	2934	yhaN		COG4717	putative protein YhaN
IFGBOHMA_01640	CDS	942	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
IFGBOHMA_01641	CDS	993	prsA	5.2.1.8	COG0760	Foldase protein PrsA
IFGBOHMA_01642	CDS	558				hypothetical protein
IFGBOHMA_01643	CDS	372				hypothetical protein
IFGBOHMA_01644	CDS	426	hit		COG0537	Protein hit
IFGBOHMA_01645	CDS	738	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
IFGBOHMA_01646	CDS	1224				hypothetical protein
IFGBOHMA_01647	CDS	504	traP		COG2329	Signal transduction protein TRAP
IFGBOHMA_01648	CDS	1035	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
IFGBOHMA_01649	CDS	924	hemH_1	4.99.1.1		Ferrochelatase
IFGBOHMA_01650	CDS	1395	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
IFGBOHMA_01651	CDS	558	ydeN_2	3.-.-.-	COG3545	Putative hydrolase YdeN
IFGBOHMA_01652	tRNA	72				tRNA-Met(cat)
IFGBOHMA_01653	tRNA	76				tRNA-Asp(gtc)
IFGBOHMA_01654	tRNA	75				tRNA-Phe(gaa)
IFGBOHMA_01655	tRNA	76				tRNA-His(gtg)
IFGBOHMA_01656	tRNA	74				tRNA-Gly(tcc)
IFGBOHMA_01657	tRNA	75				tRNA-Asn(gtt)
IFGBOHMA_01658	tRNA	74				tRNA-Glu(ttc)
IFGBOHMA_01659	tRNA	90				tRNA-Ser(gga)
IFGBOHMA_01660	CDS	1032	xerC_2		COG4974	Tyrosine recombinase XerC
IFGBOHMA_01661	CDS	222				hypothetical protein
IFGBOHMA_01662	CDS	639	lexA_3	3.4.21.88		LexA repressor
IFGBOHMA_01663	CDS	255	hipB		COG1396	Antitoxin HipB
IFGBOHMA_01664	CDS	366				hypothetical protein
IFGBOHMA_01665	CDS	564				hypothetical protein
IFGBOHMA_01666	CDS	498				hypothetical protein
IFGBOHMA_01667	CDS	141				hypothetical protein
IFGBOHMA_01668	CDS	219				hypothetical protein
IFGBOHMA_01669	CDS	336				hypothetical protein
IFGBOHMA_01670	CDS	285				hypothetical protein
IFGBOHMA_01671	CDS	213				hypothetical protein
IFGBOHMA_01672	CDS	186				hypothetical protein
IFGBOHMA_01673	CDS	285				hypothetical protein
IFGBOHMA_01674	CDS	225				hypothetical protein
IFGBOHMA_01675	CDS	663				hypothetical protein
IFGBOHMA_01676	CDS	423	ssb		COG0629	Single-stranded DNA-binding protein
IFGBOHMA_01677	CDS	675				hypothetical protein
IFGBOHMA_01678	CDS	792				hypothetical protein
IFGBOHMA_01679	CDS	357				hypothetical protein
IFGBOHMA_01680	CDS	1251	dnaC_2	3.6.4.12	COG0305	Replicative DNA helicase
IFGBOHMA_01681	CDS	213				hypothetical protein
IFGBOHMA_01682	CDS	237				hypothetical protein
IFGBOHMA_01683	CDS	402				hypothetical protein
IFGBOHMA_01684	CDS	204				hypothetical protein
IFGBOHMA_01685	CDS	381				hypothetical protein
IFGBOHMA_01686	CDS	216				hypothetical protein
IFGBOHMA_01687	CDS	237				hypothetical protein
IFGBOHMA_01688	CDS	594				hypothetical protein
IFGBOHMA_01689	CDS	567				hypothetical protein
IFGBOHMA_01690	CDS	300				hypothetical protein
IFGBOHMA_01691	CDS	339				hypothetical protein
IFGBOHMA_01692	CDS	231				hypothetical protein
IFGBOHMA_01693	CDS	423	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
IFGBOHMA_01694	CDS	609				hypothetical protein
IFGBOHMA_01695	CDS	132				hypothetical protein
IFGBOHMA_01696	CDS	231				hypothetical protein
IFGBOHMA_01697	CDS	240	pccR		COG1396	Propionyl-CoA carboxylase regulator
IFGBOHMA_01698	CDS	396				hypothetical protein
IFGBOHMA_01699	CDS	315				hypothetical protein
IFGBOHMA_01700	CDS	381				hypothetical protein
IFGBOHMA_01701	CDS	1677				hypothetical protein
IFGBOHMA_01702	CDS	1179				hypothetical protein
IFGBOHMA_01703	CDS	702	clpP1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
IFGBOHMA_01704	CDS	1194				hypothetical protein
IFGBOHMA_01705	CDS	288				hypothetical protein
IFGBOHMA_01706	CDS	369				hypothetical protein
IFGBOHMA_01707	CDS	390				hypothetical protein
IFGBOHMA_01708	CDS	408				hypothetical protein
IFGBOHMA_01709	CDS	591				hypothetical protein
IFGBOHMA_01710	CDS	198				hypothetical protein
IFGBOHMA_01711	CDS	360				hypothetical protein
IFGBOHMA_01712	CDS	522				hypothetical protein
IFGBOHMA_01713	CDS	4908	yqbO		COG3953	putative protein YqbO
IFGBOHMA_01714	CDS	828				hypothetical protein
IFGBOHMA_01715	CDS	1587				hypothetical protein
IFGBOHMA_01716	CDS	243				hypothetical protein
IFGBOHMA_01717	CDS	1692				hypothetical protein
IFGBOHMA_01718	CDS	1584				hypothetical protein
IFGBOHMA_01719	CDS	435				hypothetical protein
IFGBOHMA_01720	CDS	162				hypothetical protein
IFGBOHMA_01721	CDS	423				hypothetical protein
IFGBOHMA_01722	CDS	396				hypothetical protein
IFGBOHMA_01723	CDS	807				hypothetical protein
IFGBOHMA_01724	CDS	726				hypothetical protein
IFGBOHMA_01725	CDS	219				hypothetical protein
IFGBOHMA_01726	CDS	252				hypothetical protein
IFGBOHMA_01727	CDS	1377	lss_2	3.4.24.75		Lysostaphin
IFGBOHMA_01728	CDS	228				hypothetical protein
IFGBOHMA_01729	CDS	438				hypothetical protein
IFGBOHMA_01730	CDS	192				hypothetical protein
IFGBOHMA_01731	CDS	441	ahpD	1.11.1.15		Alkyl hydroperoxide reductase AhpD
IFGBOHMA_01732	CDS	564				hypothetical protein
IFGBOHMA_01733	CDS	273				hypothetical protein
IFGBOHMA_01734	CDS	1002	epsJ_4	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
IFGBOHMA_01735	CDS	1389	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
IFGBOHMA_01736	CDS	1005	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
IFGBOHMA_01737	CDS	237	yidD		COG0759	Putative membrane protein insertion efficiency factor
IFGBOHMA_01738	CDS	471	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
IFGBOHMA_01739	CDS	795				hypothetical protein
IFGBOHMA_01740	CDS	1590	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
IFGBOHMA_01741	CDS	1197	metK	2.5.1.6		S-adenosylmethionine synthase
IFGBOHMA_01742	CDS	909				hypothetical protein
IFGBOHMA_01743	CDS	837	yvgN_1	1.1.1.-	COG0656	Glyoxal reductase
IFGBOHMA_01744	CDS	357	crcB_1		COG0239	Putative fluoride ion transporter CrcB
IFGBOHMA_01745	CDS	366	crcB_2		COG0239	Putative fluoride ion transporter CrcB
IFGBOHMA_01746	CDS	306				hypothetical protein
IFGBOHMA_01747	CDS	714	tal	2.2.1.2	COG0176	Transaldolase
IFGBOHMA_01748	CDS	636	mfpA		COG1357	Pentapeptide repeat protein MfpA
IFGBOHMA_01749	CDS	450				hypothetical protein
IFGBOHMA_01750	CDS	423				hypothetical protein
IFGBOHMA_01751	CDS	471	sigS		COG1595	RNA polymerase sigma factor SigS
IFGBOHMA_01752	CDS	225				hypothetical protein
IFGBOHMA_01753	CDS	852	atl_2		COG4193	Bifunctional autolysin
IFGBOHMA_01754	CDS	927	opuCC_2			Carnitine transport binding protein OpuCC
IFGBOHMA_01755	CDS	1470				hypothetical protein
IFGBOHMA_01756	CDS	1044	ribD		COG0117	Riboflavin biosynthesis protein RibD
IFGBOHMA_01757	CDS	633	ribE	2.5.1.9	COG0307	Riboflavin synthase
IFGBOHMA_01758	CDS	1182	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
IFGBOHMA_01759	CDS	459	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
IFGBOHMA_01760	CDS	1002	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
IFGBOHMA_01761	CDS	825	ytpA	3.1.1.-	COG2267	Phospholipase YtpA
IFGBOHMA_01762	CDS	957	ldhA	1.1.1.27		L-lactate dehydrogenase 1
IFGBOHMA_01763	CDS	402	rot			HTH-type transcriptional regulator rot
IFGBOHMA_01764	CDS	561	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
IFGBOHMA_01765	CDS	954	bioB_1	2.8.1.6		Biotin synthase
IFGBOHMA_01766	CDS	1170	mdtH			Multidrug resistance protein MdtH
IFGBOHMA_01767	CDS	2415	leuS	6.1.1.4		Leucine--tRNA ligase
IFGBOHMA_01768	CDS	312		2.8.1.-	COG0607	Sulfurtransferase
IFGBOHMA_01769	CDS	1260			COG2081	putative protein
IFGBOHMA_01770	CDS	1638	murJ_1		COG2244	Lipid II flippase MurJ
IFGBOHMA_01771	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
IFGBOHMA_01772	CDS	411				hypothetical protein
IFGBOHMA_01773	CDS	1410		3.4.13.-	COG0624	Putative dipeptidase
IFGBOHMA_01774	CDS	846	dat	2.6.1.21		D-alanine aminotransferase
IFGBOHMA_01775	CDS	795				hypothetical protein
IFGBOHMA_01776	CDS	645	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
