locus_tag	ftype	length_bp	gene	EC_number	COG	product
HAJKDPKL_01818	CDS	672	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
HAJKDPKL_01819	CDS	951	yehZ		COG1732	Glycine betaine-binding protein YehZ
HAJKDPKL_01820	CDS	516				putative protein
HAJKDPKL_01821	CDS	504				hypothetical protein
HAJKDPKL_01822	CDS	873	fdhD		COG1526	Sulfur carrier protein FdhD
HAJKDPKL_01823	CDS	345				hypothetical protein
HAJKDPKL_01824	CDS	960	deoR_2		COG2390	Deoxyribonucleoside regulator
HAJKDPKL_01825	CDS	1845	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
HAJKDPKL_01826	CDS	732	glpF		COG0580	putative glycerol uptake facilitator protein
HAJKDPKL_01827	CDS	1545	glpK	2.7.1.30	COG0554	Glycerol kinase
HAJKDPKL_01828	CDS	1566	putP_2		COG0591	High-affinity proline transporter PutP
HAJKDPKL_01829	CDS	852		3.1.1.99		6-deoxy-6-sulfogluconolactonase
HAJKDPKL_01830	CDS	1491	xylB_4	2.7.1.17	COG1070	Xylulose kinase
HAJKDPKL_01831	CDS	948	sorC_2		COG2390	Sorbitol operon regulator
HAJKDPKL_01832	CDS	1101	eltD	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
HAJKDPKL_01833	CDS	678				hypothetical protein
HAJKDPKL_01834	CDS	1542	xylG_2	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
HAJKDPKL_01835	CDS	1203	rbsC_2		COG1172	Ribose import permease protein RbsC
HAJKDPKL_01836	CDS	1014	rbsB		COG1879	Ribose import binding protein RbsB
HAJKDPKL_01837	CDS	1380	csbX		COG0477	Alpha-ketoglutarate permease
HAJKDPKL_01838	CDS	1713	lerK_1	2.7.1.209	COG2376	L-erythrulose 1-kinase
HAJKDPKL_01839	CDS	471	derI2_1	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase 2
HAJKDPKL_01840	CDS	1470	naiP_1			Putative niacin/nicotinamide transporter NaiP
HAJKDPKL_01841	CDS	492	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
HAJKDPKL_01842	CDS	1872	ybgJ		COG2049	putative protein YbgJ
HAJKDPKL_01843	CDS	771				hypothetical protein
HAJKDPKL_01844	CDS	957				hypothetical protein
HAJKDPKL_01845	CDS	783	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
HAJKDPKL_01846	CDS	1206	thiO	1.4.3.19	COG0665	Glycine oxidase
HAJKDPKL_01847	CDS	249				hypothetical protein
HAJKDPKL_01848	CDS	915	thiG	2.8.1.10	COG2022	Thiazole synthase
HAJKDPKL_01849	CDS	1200	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
HAJKDPKL_01850	CDS	1008	cobB_2	3.5.1.-	COG0846	NAD-dependent protein deacetylase
HAJKDPKL_01851	CDS	1692				hypothetical protein
HAJKDPKL_01852	CDS	2142				hypothetical protein
HAJKDPKL_01853	CDS	1296	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
HAJKDPKL_01854	CDS	1311	yesO_3		COG1653	Putative ABC transporter substrate-binding protein YesO
HAJKDPKL_01855	CDS	1305	yesO_4		COG1653	Putative ABC transporter substrate-binding protein YesO
HAJKDPKL_01856	CDS	939	lacF_9			Lactose transport system permease protein LacF
HAJKDPKL_01857	CDS	924	araQ_16		COG0395	L-arabinose transport system permease protein AraQ
HAJKDPKL_01858	CDS	1356	yteT_2	1.-.-.-	COG0673	Putative oxidoreductase YteT
HAJKDPKL_01859	CDS	1200	ntdC_1	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
HAJKDPKL_01860	CDS	2805				hypothetical protein
HAJKDPKL_01861	CDS	1101	dppB_2		COG0601	Dipeptide transport system permease protein DppB
HAJKDPKL_01862	CDS	918			COG1173	Putative peptide transport permease protein
HAJKDPKL_01863	CDS	1140	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
HAJKDPKL_01864	CDS	1041	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
HAJKDPKL_01865	CDS	252				hypothetical protein
HAJKDPKL_01866	CDS	1821	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
HAJKDPKL_01867	CDS	1302	yesO_5		COG1653	Putative ABC transporter substrate-binding protein YesO
HAJKDPKL_01868	CDS	2289				hypothetical protein
HAJKDPKL_01869	CDS	1437	naiP_2			Putative niacin/nicotinamide transporter NaiP
HAJKDPKL_01870	CDS	1335	yesO_6		COG1653	Putative ABC transporter substrate-binding protein YesO
HAJKDPKL_01871	CDS	1014	rbsR_2		COG1609	Ribose operon repressor
HAJKDPKL_01872	CDS	1626	rhaB	2.7.1.5		Rhamnulokinase
HAJKDPKL_01873	CDS	2058	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
HAJKDPKL_01874	CDS	1179	xylA_2	5.3.1.5		Xylose isomerase
HAJKDPKL_01875	CDS	360	rhaM	5.1.3.32		L-rhamnose mutarotase
HAJKDPKL_01876	CDS	1338				hypothetical protein
HAJKDPKL_01877	CDS	1053	nlhH_3	3.1.1.1	COG0657	Carboxylesterase NlhH
HAJKDPKL_01878	CDS	876	iolO	5.1.3.-	COG1082	5-keto-L-gluconate epimerase
HAJKDPKL_01879	CDS	702				hypothetical protein
HAJKDPKL_01880	CDS	969	araQ_17		COG0395	L-arabinose transport system permease protein AraQ
HAJKDPKL_01881	CDS	936	lacF_10			Lactose transport system permease protein LacF
HAJKDPKL_01882	CDS	975				hypothetical protein
HAJKDPKL_01883	CDS	324				hypothetical protein
HAJKDPKL_01884	CDS	843				hypothetical protein
HAJKDPKL_01885	CDS	1413	agaA	3.2.1.22		Alpha-galactosidase A
HAJKDPKL_01886	CDS	1293	xyoA	1.1.3.41	COG0277	putative xylitol oxidase
HAJKDPKL_01887	CDS	1509	araA	5.3.1.4		L-arabinose isomerase
HAJKDPKL_01888	CDS	789	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
HAJKDPKL_01889	CDS	1647	araB	2.7.1.16		Ribulokinase
HAJKDPKL_01890	CDS	1023	lacI		COG1609	Lactose operon repressor
HAJKDPKL_01891	CDS	1158	chvE_2		COG4213	Multiple sugar-binding periplasmic receptor ChvE
HAJKDPKL_01892	CDS	1542	xylG_3	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
HAJKDPKL_01893	CDS	1182	xylH_2		COG4214	Xylose transport system permease protein XylH
HAJKDPKL_01894	CDS	1395				hypothetical protein
HAJKDPKL_01895	CDS	951	ugpA_3		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
HAJKDPKL_01896	CDS	921	araQ_18		COG0395	L-arabinose transport system permease protein AraQ
HAJKDPKL_01897	CDS	585	folA	1.5.1.3	COG0262	Dihydrofolate reductase
HAJKDPKL_01898	CDS	804	thyA	2.1.1.45	COG0207	Thymidylate synthase ThyA
HAJKDPKL_01899	CDS	1158	ccpA_3		COG1609	Catabolite control protein A
HAJKDPKL_01900	CDS	1524	abfA_1	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
HAJKDPKL_01901	CDS	1644	abf2	3.2.1.55	COG3534	Intracellular exo-alpha-L-arabinofuranosidase 2
HAJKDPKL_01902	CDS	849	iolI	5.3.99.11	COG1082	Inosose isomerase
HAJKDPKL_01903	CDS	765	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
HAJKDPKL_01904	CDS	1980	ccpA_4		COG1609	Catabolite control protein A
HAJKDPKL_01905	CDS	1602		3.2.1.55	COG3507	Non-reducing end alpha-L-arabinofuranosidase BoGH43A
HAJKDPKL_01906	CDS	1011	yteP_6		COG4209	putative multiple-sugar transport system permease YteP
HAJKDPKL_01907	CDS	732				hypothetical protein
HAJKDPKL_01908	CDS	1503	lipO_5		COG1653	Lipoprotein LipO
HAJKDPKL_01909	CDS	1296	pgl_2	3.2.1.15		Polygalacturonase
HAJKDPKL_01910	CDS	459				hypothetical protein
HAJKDPKL_01911	CDS	975	araQ_19		COG0395	L-arabinose transport system permease protein AraQ
HAJKDPKL_01912	CDS	2034	pelA_1	4.2.2.22	COG3866	Pectate trisaccharide-lyase
HAJKDPKL_01913	CDS	1497	pelA_2	4.2.2.22	COG3866	Pectate trisaccharide-lyase
HAJKDPKL_01914	CDS	1422	pel	4.2.2.2	COG3866	Pectate lyase
HAJKDPKL_01915	CDS	936				hypothetical protein
HAJKDPKL_01916	CDS	1686	rnj_1	3.1.-.-	COG0595	Ribonuclease J
HAJKDPKL_01917	CDS	846	araC_2			Arabinose operon regulatory protein
HAJKDPKL_01918	CDS	885	ectD_2	1.14.11.55		Ectoine dioxygenase
HAJKDPKL_01919	CDS	1623				hypothetical protein
HAJKDPKL_01920	CDS	1008	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
HAJKDPKL_01921	CDS	1263				hypothetical protein
HAJKDPKL_01922	CDS	975				hypothetical protein
HAJKDPKL_01923	CDS	1329				hypothetical protein
HAJKDPKL_01924	CDS	2505				hypothetical protein
HAJKDPKL_01925	CDS	1518				hypothetical protein
HAJKDPKL_01926	CDS	882	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
HAJKDPKL_01927	CDS	1977				hypothetical protein
HAJKDPKL_01928	CDS	1674	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
HAJKDPKL_01929	CDS	723				hypothetical protein
HAJKDPKL_01930	CDS	4464	essC		COG1674	ESAT-6 secretion machinery protein EssC
HAJKDPKL_01931	CDS	228				hypothetical protein
HAJKDPKL_01932	CDS	483				hypothetical protein
HAJKDPKL_01933	CDS	261				hypothetical protein
HAJKDPKL_01934	CDS	270				hypothetical protein
HAJKDPKL_01935	CDS	489				hypothetical protein
HAJKDPKL_01936	tRNA	84				tRNA-Tyr(gta)
HAJKDPKL_01937	tRNA	74				tRNA-Thr(ggt)
HAJKDPKL_01938	tRNA	77				tRNA-Met(cat)
HAJKDPKL_01939	CDS	171	rpmG2_2		COG0267	50S ribosomal protein L33 2
HAJKDPKL_01940	CDS	450				hypothetical protein
HAJKDPKL_01941	CDS	468				hypothetical protein
HAJKDPKL_01942	CDS	1128	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
HAJKDPKL_01943	CDS	1269	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
HAJKDPKL_01944	CDS	900	folD		COG0190	Bifunctional protein FolD protein
HAJKDPKL_01945	CDS	822	exoA_2	3.1.11.2	COG0708	Exodeoxyribonuclease
HAJKDPKL_01946	CDS	762	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
HAJKDPKL_01947	CDS	1776	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
HAJKDPKL_01948	CDS	459				hypothetical protein
HAJKDPKL_01949	CDS	378	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
HAJKDPKL_01950	CDS	1362	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
HAJKDPKL_01951	CDS	1242	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
HAJKDPKL_01952	CDS	1113	tmpC		COG1744	Membrane lipoprotein TmpC
HAJKDPKL_01953	CDS	1572	xylG_4	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
HAJKDPKL_01954	CDS	1602				hypothetical protein
HAJKDPKL_01955	CDS	1338				hypothetical protein
HAJKDPKL_01956	CDS	480	cdd	3.5.4.5	COG0295	Cytidine deaminase
HAJKDPKL_01957	CDS	1329	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
HAJKDPKL_01958	CDS	1062	udk	2.7.1.48		Uridine kinase
HAJKDPKL_01959	CDS	666	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
HAJKDPKL_01960	CDS	1755		5.4.2.8	COG1109	putative phosphomannomutase
HAJKDPKL_01961	CDS	912	punA	2.4.2.1		Purine nucleoside phosphorylase
HAJKDPKL_01962	CDS	1404	lpdA	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
HAJKDPKL_01963	CDS	1779	accC	6.3.4.14	COG0439	Biotin carboxylase
HAJKDPKL_01964	CDS	789			COG0424	Maf-like protein
HAJKDPKL_01965	CDS	1755				hypothetical protein
HAJKDPKL_01966	CDS	246				hypothetical protein
HAJKDPKL_01967	CDS	1590	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
HAJKDPKL_01968	CDS	1014	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
HAJKDPKL_01969	CDS	1167		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
HAJKDPKL_01970	CDS	696	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HAJKDPKL_01971	CDS	1368	arlS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
HAJKDPKL_01972	CDS	1290	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
HAJKDPKL_01973	CDS	519	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HAJKDPKL_01974	CDS	687	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
HAJKDPKL_01975	CDS	1110	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
HAJKDPKL_01976	CDS	1014	iolX_2	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
HAJKDPKL_01977	CDS	1398				hypothetical protein
HAJKDPKL_01978	CDS	1995				hypothetical protein
HAJKDPKL_01979	CDS	1845	pglK_2	3.6.3.39	COG1132	Protein glycosylation K
HAJKDPKL_01980	CDS	1128				hypothetical protein
HAJKDPKL_01981	CDS	1101				hypothetical protein
HAJKDPKL_01982	CDS	1113	pimB_2	2.4.1.346	COG0438	GDP-mannose-dependent monoacylated alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
HAJKDPKL_01983	CDS	1362	kanE_2	2.4.1.301		Alpha-D-kanosaminyltransferase
HAJKDPKL_01984	CDS	1065	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
HAJKDPKL_01985	CDS	1206				hypothetical protein
HAJKDPKL_01986	CDS	1941				hypothetical protein
HAJKDPKL_01987	CDS	429				hypothetical protein
HAJKDPKL_01988	CDS	1326	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
HAJKDPKL_01989	CDS	720	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
HAJKDPKL_01990	CDS	1050	lcpB		COG1316	putative cell wall biosynthesis protein LcpB
HAJKDPKL_01991	CDS	1008	glfT1	2.4.1.287	COG1216	Galactofuranosyltransferase GlfT1
HAJKDPKL_01992	CDS	873	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
HAJKDPKL_01993	CDS	1158	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
HAJKDPKL_01994	CDS	2124	glfT2_2	2.4.1.288	COG1216	Galactofuranosyltransferase GlfT2
HAJKDPKL_01995	CDS	936				hypothetical protein
HAJKDPKL_01996	CDS	771	tagH_2	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
HAJKDPKL_01997	CDS	729				hypothetical protein
HAJKDPKL_01998	CDS	1155	fbiB	6.3.2.31	COG0778	Coenzyme F420:L-glutamate ligase
HAJKDPKL_01999	CDS	333	whiB			Transcriptional regulator WhiB
HAJKDPKL_02000	CDS	3534				hypothetical protein
HAJKDPKL_02001	CDS	1800				hypothetical protein
HAJKDPKL_02002	CDS	456				hypothetical protein
HAJKDPKL_02003	CDS	345				hypothetical protein
HAJKDPKL_02004	CDS	1794	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
HAJKDPKL_02005	CDS	852				hypothetical protein
HAJKDPKL_02006	CDS	1020				hypothetical protein
HAJKDPKL_02007	CDS	1299				hypothetical protein
HAJKDPKL_02008	CDS	1092	ravA_1	3.6.3.-	COG0714	ATPase RavA
HAJKDPKL_02009	CDS	1251				putative membrane protein
HAJKDPKL_02010	CDS	708				hypothetical protein
HAJKDPKL_02011	CDS	1146				hypothetical protein
HAJKDPKL_02012	CDS	696	mtrA		COG0745	DNA-binding response regulator MtrA
HAJKDPKL_02013	CDS	1725	mtrB	2.7.13.3		Sensor histidine kinase MtrB
HAJKDPKL_02014	CDS	1704	lpqB			Lipoprotein LpqB
HAJKDPKL_02015	CDS	930	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
HAJKDPKL_02016	CDS	666	hpf_1		COG1544	Ribosome hibernation promotion factor
HAJKDPKL_02017	CDS	1341				hypothetical protein
HAJKDPKL_02018	CDS	2922	secA			Protein translocase subunit SecA
HAJKDPKL_02019	CDS	402				hypothetical protein
HAJKDPKL_02020	CDS	924				hypothetical protein
HAJKDPKL_02021	CDS	546				hypothetical protein
HAJKDPKL_02022	CDS	240				hypothetical protein
HAJKDPKL_02023	CDS	633				hypothetical protein
HAJKDPKL_02024	CDS	1254				Iron-sulfur cluster carrier protein
HAJKDPKL_02025	CDS	468				hypothetical protein
HAJKDPKL_02026	CDS	507				hypothetical protein
HAJKDPKL_02027	CDS	1515	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
HAJKDPKL_02028	CDS	249	whiB1			Transcriptional regulator WhiB1
HAJKDPKL_02029	CDS	450				hypothetical protein
HAJKDPKL_02030	CDS	2517	ytrF_1		COG0577	ABC transporter permease YtrF
HAJKDPKL_02031	CDS	792	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
HAJKDPKL_02032	CDS	690	nreC_2		COG2197	Oxygen regulatory protein NreC
HAJKDPKL_02033	CDS	1284	desK_4	2.7.13.3	COG4585	Sensor histidine kinase DesK
HAJKDPKL_02034	CDS	747	yedK_2	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
HAJKDPKL_02035	CDS	1197				hypothetical protein
HAJKDPKL_02036	CDS	1227			COG4962	Putative conjugal transfer protein
HAJKDPKL_02037	CDS	873				hypothetical protein
HAJKDPKL_02038	CDS	945				hypothetical protein
HAJKDPKL_02039	CDS	270				hypothetical protein
HAJKDPKL_02040	CDS	345				hypothetical protein
HAJKDPKL_02041	CDS	489				hypothetical protein
HAJKDPKL_02042	CDS	552				hypothetical protein
HAJKDPKL_02043	CDS	1179	garK	2.7.1.165	COG1929	Glycerate 2-kinase
HAJKDPKL_02044	CDS	1116	prfB		COG1186	Peptide chain release factor 2
HAJKDPKL_02045	CDS	903	ftsE		COG2884	Cell division ATP-binding protein FtsE
HAJKDPKL_02046	CDS	918	ftsX		COG2177	Cell division protein FtsX
HAJKDPKL_02047	CDS	1335	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
HAJKDPKL_02048	CDS	510	smpB		COG0691	SsrA-binding protein
HAJKDPKL_02049	CDS	531				hypothetical protein
HAJKDPKL_02050	tmRNA	371	ssrA			transfer-messenger RNA, SsrA
HAJKDPKL_02051	CDS	2031		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
HAJKDPKL_02052	CDS	870				hypothetical protein
HAJKDPKL_02053	CDS	903				hypothetical protein
HAJKDPKL_02054	CDS	1059	thrB_1	2.7.1.39		Homoserine kinase
HAJKDPKL_02055	CDS	1215	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
HAJKDPKL_02056	CDS	1068	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
HAJKDPKL_02057	CDS	3903				hypothetical protein
HAJKDPKL_02058	CDS	603				hypothetical protein
HAJKDPKL_02059	CDS	1458		1.1.1.38		NAD-dependent malic enzyme
HAJKDPKL_02060	CDS	1143				hypothetical protein
HAJKDPKL_02061	CDS	1014	mshD_7	2.3.1.189		Mycothiol acetyltransferase
HAJKDPKL_02062	CDS	1656	gsiB_3		COG0747	Glutathione-binding protein GsiB
HAJKDPKL_02063	CDS	978	dppB_3		COG0601	Dipeptide transport system permease protein DppB
HAJKDPKL_02064	CDS	1851	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
HAJKDPKL_02065	CDS	858	gsiA_3	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
HAJKDPKL_02066	CDS	1116	pbpE_3		COG1680	Penicillin-binding protein 4*
HAJKDPKL_02067	CDS	531				hypothetical protein
HAJKDPKL_02068	CDS	372				hypothetical protein
HAJKDPKL_02069	CDS	1809				hypothetical protein
HAJKDPKL_02070	CDS	1380	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
HAJKDPKL_02071	CDS	324	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
HAJKDPKL_02072	CDS	633				hypothetical protein
HAJKDPKL_02073	CDS	813	murI	5.1.1.3	COG0796	Glutamate racemase
HAJKDPKL_02074	CDS	798			COG1234	putative protein
HAJKDPKL_02075	CDS	759	rph	2.7.7.56	COG0689	Ribonuclease PH
HAJKDPKL_02076	CDS	651		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
HAJKDPKL_02077	CDS	543				hypothetical protein
HAJKDPKL_02078	CDS	693	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
HAJKDPKL_02079	tRNA	84				tRNA-Leu(tag)
HAJKDPKL_02080	CDS	756		1.1.1.47	COG1028	Glucose 1-dehydrogenase
HAJKDPKL_02081	CDS	480				hypothetical protein
HAJKDPKL_02082	CDS	438				hypothetical protein
HAJKDPKL_02083	CDS	897			COG0574	putative protein
HAJKDPKL_02084	tRNA	76				tRNA-Lys(ctt)
HAJKDPKL_02085	CDS	681				hypothetical protein
HAJKDPKL_02086	CDS	654				hypothetical protein
HAJKDPKL_02087	CDS	933				hypothetical protein
HAJKDPKL_02088	CDS	219				hypothetical protein
HAJKDPKL_02089	CDS	621	parA			Chromosome partitioning protein ParA
HAJKDPKL_02090	CDS	312				hypothetical protein
HAJKDPKL_02091	CDS	210				hypothetical protein
HAJKDPKL_02092	CDS	630	nucH	3.1.31.1		Thermonuclease
HAJKDPKL_02093	CDS	96				hypothetical protein
HAJKDPKL_02094	CDS	288				hypothetical protein
HAJKDPKL_02095	CDS	174				hypothetical protein
HAJKDPKL_02096	CDS	522	mngR		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
HAJKDPKL_02097	CDS	207				hypothetical protein
HAJKDPKL_02098	CDS	174				hypothetical protein
HAJKDPKL_02099	CDS	249				hypothetical protein
HAJKDPKL_02100	CDS	618	hin_2		COG1961	DNA-invertase hin
HAJKDPKL_02101	CDS	564				hypothetical protein
HAJKDPKL_02102	CDS	1122	ripB_1	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipB
HAJKDPKL_02103	CDS	294	nrdH_1		COG0695	Glutaredoxin-like protein NrdH
HAJKDPKL_02104	CDS	210				hypothetical protein
HAJKDPKL_02105	CDS	516				hypothetical protein
HAJKDPKL_02106	CDS	99				hypothetical protein
HAJKDPKL_02107	CDS	528				hypothetical protein
HAJKDPKL_02108	CDS	4008				hypothetical protein
HAJKDPKL_02109	CDS	489				hypothetical protein
HAJKDPKL_02110	CDS	552				hypothetical protein
HAJKDPKL_02111	CDS	681				hypothetical protein
HAJKDPKL_02112	CDS	300				hypothetical protein
HAJKDPKL_02113	CDS	1158				hypothetical protein
HAJKDPKL_02114	CDS	1794				hypothetical protein
HAJKDPKL_02115	CDS	1521				hypothetical protein
HAJKDPKL_02116	CDS	1464				hypothetical protein
HAJKDPKL_02117	CDS	309				hypothetical protein
HAJKDPKL_02118	CDS	279				hypothetical protein
HAJKDPKL_02119	CDS	1686				hypothetical protein
HAJKDPKL_02120	CDS	729				hypothetical protein
HAJKDPKL_02121	CDS	531	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
HAJKDPKL_02122	CDS	1401				hypothetical protein
HAJKDPKL_02123	CDS	1098	yedI		COG2354	Inner membrane protein YedI
HAJKDPKL_02124	CDS	648	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
HAJKDPKL_02125	CDS	1179	nepI_2		COG2814	Purine ribonucleoside efflux pump NepI
HAJKDPKL_02126	CDS	315	yccX	3.6.1.7	COG1254	Acylphosphatase
HAJKDPKL_02127	CDS	2478	xfp	4.1.2.22		Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
HAJKDPKL_02128	CDS	786	ykoJ		COG3212	putative protein YkoJ
HAJKDPKL_02129	CDS	1173	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
HAJKDPKL_02130	CDS	870		2.7.4.-	COG2326	Polyphosphate:AMP/ADP phosphotransferase
HAJKDPKL_02131	CDS	498	tpx	1.11.1.15		Thiol peroxidase
HAJKDPKL_02132	CDS	381				hypothetical protein
HAJKDPKL_02133	CDS	1290	hmp	1.14.12.17		Flavohemoprotein
HAJKDPKL_02134	CDS	888	yfcA_1		COG0730	putative membrane transporter protein YfcA
HAJKDPKL_02135	CDS	483				hypothetical protein
HAJKDPKL_02136	CDS	990			COG3861	putative protein
HAJKDPKL_02137	CDS	789	dehH1	3.8.1.3		Haloacetate dehalogenase H-1
HAJKDPKL_02138	CDS	2229	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
HAJKDPKL_02139	CDS	555				hypothetical protein
HAJKDPKL_02140	CDS	1338	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HAJKDPKL_02141	CDS	1083	ccpA_5		COG1609	Catabolite control protein A
HAJKDPKL_02142	CDS	1323	cycB_3		COG2182	Cyclodextrin-binding protein
HAJKDPKL_02143	CDS	957	lacF_11			Lactose transport system permease protein LacF
HAJKDPKL_02144	CDS	819	araQ_20		COG0395	L-arabinose transport system permease protein AraQ
HAJKDPKL_02145	CDS	1578	ndvB	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
HAJKDPKL_02146	CDS	1905		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
HAJKDPKL_02147	CDS	411				hypothetical protein
HAJKDPKL_02148	CDS	1134	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HAJKDPKL_02149	CDS	627	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
HAJKDPKL_02150	CDS	609				hypothetical protein
HAJKDPKL_02151	CDS	783	hisH	2.4.2.-		Imidazole glycerol phosphate synthase subunit HisH
HAJKDPKL_02152	CDS	159				hypothetical protein
HAJKDPKL_02153	CDS	735	priA_1	5.3.1.16	COG0106	Phosphoribosyl isomerase A
HAJKDPKL_02154	CDS	870				hypothetical protein
HAJKDPKL_02155	CDS	375				hypothetical protein
HAJKDPKL_02156	CDS	312				hypothetical protein
HAJKDPKL_02157	CDS	453	infC		COG0290	Translation initiation factor IF-3
HAJKDPKL_02158	CDS	195	rpmI		COG0291	50S ribosomal protein L35
HAJKDPKL_02159	CDS	381	rplT		COG0292	50S ribosomal protein L20
HAJKDPKL_02160	CDS	903		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
HAJKDPKL_02161	CDS	2220			COG3336	putative protein
HAJKDPKL_02162	CDS	621	gloC_3	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
HAJKDPKL_02163	CDS	1101		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
HAJKDPKL_02164	CDS	1233	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HAJKDPKL_02165	CDS	2610	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
