locus_tag	ftype	length_bp	gene	EC_number	COG	product
MOFHFCGN_01427	CDS	843				hypothetical protein
MOFHFCGN_01428	CDS	405				hypothetical protein
MOFHFCGN_01429	CDS	1239				hypothetical protein
MOFHFCGN_01430	CDS	1662				hypothetical protein
MOFHFCGN_01431	CDS	363				hypothetical protein
MOFHFCGN_01432	CDS	1587				hypothetical protein
MOFHFCGN_01433	CDS	855				hypothetical protein
MOFHFCGN_01434	CDS	4998	yqbO		COG3953	putative protein YqbO
MOFHFCGN_01435	CDS	522				hypothetical protein
MOFHFCGN_01436	CDS	360				hypothetical protein
MOFHFCGN_01437	CDS	261				hypothetical protein
MOFHFCGN_01438	CDS	198				hypothetical protein
MOFHFCGN_01439	CDS	591				hypothetical protein
MOFHFCGN_01440	CDS	408				hypothetical protein
MOFHFCGN_01441	CDS	390				hypothetical protein
MOFHFCGN_01442	CDS	369				hypothetical protein
MOFHFCGN_01443	CDS	288				hypothetical protein
MOFHFCGN_01444	CDS	1194				hypothetical protein
MOFHFCGN_01445	CDS	708	clpP1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
MOFHFCGN_01446	CDS	1179				hypothetical protein
MOFHFCGN_01447	CDS	1671				hypothetical protein
MOFHFCGN_01448	CDS	363				hypothetical protein
MOFHFCGN_01449	CDS	315				hypothetical protein
MOFHFCGN_01450	CDS	399				hypothetical protein
MOFHFCGN_01451	CDS	207	pccR		COG1396	Propionyl-CoA carboxylase regulator
MOFHFCGN_01452	CDS	228				hypothetical protein
MOFHFCGN_01453	CDS	204				hypothetical protein
MOFHFCGN_01454	CDS	189				hypothetical protein
MOFHFCGN_01455	CDS	93				hypothetical protein
MOFHFCGN_01456	CDS	540				hypothetical protein
MOFHFCGN_01457	CDS	240				hypothetical protein
MOFHFCGN_01458	CDS	222				hypothetical protein
MOFHFCGN_01459	CDS	279				hypothetical protein
MOFHFCGN_01460	CDS	594				hypothetical protein
MOFHFCGN_01461	CDS	198				hypothetical protein
MOFHFCGN_01462	CDS	594				hypothetical protein
MOFHFCGN_01463	CDS	237				hypothetical protein
MOFHFCGN_01464	CDS	216				hypothetical protein
MOFHFCGN_01465	CDS	381				hypothetical protein
MOFHFCGN_01466	CDS	186				hypothetical protein
MOFHFCGN_01467	CDS	321				hypothetical protein
MOFHFCGN_01468	CDS	2310				hypothetical protein
MOFHFCGN_01469	CDS	498				hypothetical protein
MOFHFCGN_01470	CDS	399				hypothetical protein
MOFHFCGN_01471	CDS	1230	radD_1	3.6.4.12	COG1061	Putative DNA repair helicase RadD
MOFHFCGN_01472	CDS	108				hypothetical protein
MOFHFCGN_01473	CDS	588				hypothetical protein
MOFHFCGN_01474	CDS	699				hypothetical protein
MOFHFCGN_01475	CDS	258				hypothetical protein
MOFHFCGN_01476	CDS	264				hypothetical protein
MOFHFCGN_01477	CDS	231				hypothetical protein
MOFHFCGN_01478	CDS	336				hypothetical protein
MOFHFCGN_01479	CDS	219				hypothetical protein
MOFHFCGN_01480	CDS	141				hypothetical protein
MOFHFCGN_01481	CDS	780				hypothetical protein
MOFHFCGN_01482	CDS	237				hypothetical protein
MOFHFCGN_01483	CDS	333				hypothetical protein
MOFHFCGN_01484	CDS	471				hypothetical protein
MOFHFCGN_01485	CDS	705				hypothetical protein
MOFHFCGN_01486	CDS	1065	xerC_2			Tyrosine recombinase XerC
MOFHFCGN_01487	tRNA	91				tRNA-Ser(gga)
MOFHFCGN_01488	tRNA	74				tRNA-Glu(ttc)
MOFHFCGN_01489	tRNA	75				tRNA-Asn(gtt)
MOFHFCGN_01490	tRNA	74				tRNA-Gly(tcc)
MOFHFCGN_01491	tRNA	76				tRNA-His(gtg)
MOFHFCGN_01492	tRNA	75				tRNA-Phe(gaa)
MOFHFCGN_01493	tRNA	76				tRNA-Asp(gtc)
MOFHFCGN_01494	tRNA	72				tRNA-Met(cat)
MOFHFCGN_01495	CDS	558	ydeN_2	3.-.-.-	COG3545	Putative hydrolase YdeN
MOFHFCGN_01496	CDS	1395	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
MOFHFCGN_01497	CDS	924	hemH_1	4.99.1.1		Ferrochelatase
MOFHFCGN_01498	CDS	1035	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
MOFHFCGN_01499	CDS	504	traP		COG2329	Signal transduction protein TRAP
MOFHFCGN_01500	CDS	1224				hypothetical protein
MOFHFCGN_01501	CDS	738	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
MOFHFCGN_01502	CDS	426	hit		COG0537	Protein hit
MOFHFCGN_01503	CDS	372				hypothetical protein
MOFHFCGN_01504	CDS	558				hypothetical protein
MOFHFCGN_01505	CDS	993	prsA	5.2.1.8	COG0760	Foldase protein PrsA
MOFHFCGN_01506	CDS	942	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
MOFHFCGN_01507	CDS	2934	yhaN		COG4717	putative protein YhaN
MOFHFCGN_01508	CDS	1185	yhaO		COG0420	putative metallophosphoesterase YhaO
MOFHFCGN_01509	CDS	345				hypothetical protein
MOFHFCGN_01510	CDS	1131				hypothetical protein
MOFHFCGN_01511	CDS	465				hypothetical protein
MOFHFCGN_01512	CDS	852	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MOFHFCGN_01513	CDS	360				hypothetical protein
MOFHFCGN_01514	CDS	315				hypothetical protein
MOFHFCGN_01515	CDS	1284	gltP		COG1301	Proton/glutamate-aspartate symporter
MOFHFCGN_01516	CDS	624	vraR_1		COG2197	Response regulator protein VraR
MOFHFCGN_01517	CDS	1110	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
MOFHFCGN_01518	CDS	828	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MOFHFCGN_01519	CDS	1386	fumC	4.2.1.2		Fumarate hydratase class II
MOFHFCGN_01520	CDS	417				hypothetical protein
MOFHFCGN_01521	CDS	186				hypothetical protein
MOFHFCGN_01522	CDS	600	nagB_1	3.5.99.6		Glucosamine-6-phosphate deaminase
MOFHFCGN_01523	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MOFHFCGN_01524	CDS	1137	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
MOFHFCGN_01525	CDS	723	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
MOFHFCGN_01526	CDS	1464	artQ		COG0765	Arginine transport system permease protein ArtQ
MOFHFCGN_01527	CDS	1083				hypothetical protein
MOFHFCGN_01528	tRNA	86				tRNA-Leu(caa)
MOFHFCGN_01529	tRNA	75				tRNA-Gly(tcc)
MOFHFCGN_01530	CDS	1071	icaC_1		COG3936	putative poly-beta-1,6-N-acetyl-D-glucosamine export protein
MOFHFCGN_01531	CDS	1038	tarL_1	2.7.8.14	COG1887	Teichoic acid ribitol-phosphate polymerase TarL
MOFHFCGN_01532	CDS	561	hin_2		COG1961	DNA-invertase hin
MOFHFCGN_01533	CDS	4410				hypothetical protein
MOFHFCGN_01534	CDS	750				hypothetical protein
MOFHFCGN_01535	CDS	2100	clpL			ATP-dependent Clp protease ATP-binding subunit ClpL
MOFHFCGN_01536	CDS	510				hypothetical protein
MOFHFCGN_01537	CDS	570				hypothetical protein
MOFHFCGN_01538	CDS	687				hypothetical protein
MOFHFCGN_01539	CDS	771				hypothetical protein
MOFHFCGN_01540	CDS	225				hypothetical protein
MOFHFCGN_01541	CDS	201				hypothetical protein
MOFHFCGN_01542	CDS	360				hypothetical protein
MOFHFCGN_01543	CDS	153				hypothetical protein
MOFHFCGN_01544	CDS	432				hypothetical protein
MOFHFCGN_01545	CDS	618				hypothetical protein
MOFHFCGN_01546	CDS	324	cadC_1			Cadmium resistance transcriptional regulatory protein CadC
MOFHFCGN_01547	CDS	405				hypothetical protein
MOFHFCGN_01548	CDS	420				hypothetical protein
MOFHFCGN_01549	CDS	267				hypothetical protein
MOFHFCGN_01550	CDS	258	relJ		COG2161	Antitoxin RelJ
MOFHFCGN_01551	CDS	1101	gldA_1	1.1.1.6		Glycerol dehydrogenase
MOFHFCGN_01552	CDS	273				hypothetical protein
MOFHFCGN_01553	CDS	309				hypothetical protein
MOFHFCGN_01554	CDS	501	speG_3	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
MOFHFCGN_01555	CDS	447	immR_2		COG1396	HTH-type transcriptional regulator ImmR
MOFHFCGN_01556	CDS	417				hypothetical protein
MOFHFCGN_01557	CDS	486	linA			Lincosamide resistance protein
MOFHFCGN_01558	CDS	432				putative 27.7 kDa protein
MOFHFCGN_01559	CDS	990				hypothetical protein
MOFHFCGN_01560	CDS	381				hypothetical protein
MOFHFCGN_01561	CDS	432				hypothetical protein
MOFHFCGN_01562	CDS	159				hypothetical protein
MOFHFCGN_01563	CDS	996				hypothetical protein
MOFHFCGN_01564	CDS	879				hypothetical protein
MOFHFCGN_01565	CDS	267				hypothetical protein
MOFHFCGN_01566	CDS	675				hypothetical protein
MOFHFCGN_01567	CDS	774				hypothetical protein
MOFHFCGN_01568	CDS	696	natA_2		COG4555	ABC transporter ATP-binding protein NatA
MOFHFCGN_01569	CDS	609	bin3_1			Putative transposon Tn552 DNA-invertase bin3
MOFHFCGN_01570	CDS	1776		4.2.1.53	COG4716	Oleate hydratase
MOFHFCGN_01571	CDS	252	gutB	1.1.1.14	COG1063	Sorbitol dehydrogenase
MOFHFCGN_01572	CDS	549	ydhK_1			putative protein YdhK
MOFHFCGN_01573	CDS	1389	mco	1.-.-.-		Multicopper oxidase mco
MOFHFCGN_01574	CDS	1884	copB_1	3.6.3.54		Copper-exporting P-type ATPase B
MOFHFCGN_01575	CDS	549	hin_3		COG1961	DNA-invertase hin
MOFHFCGN_01576	CDS	213				hypothetical protein
MOFHFCGN_01577	CDS	213				hypothetical protein
MOFHFCGN_01578	CDS	1470	ribZ			Riboflavin transporter RibZ
MOFHFCGN_01579	CDS	900				hypothetical protein
MOFHFCGN_01580	CDS	1467	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
MOFHFCGN_01581	CDS	834				hypothetical protein
MOFHFCGN_01582	CDS	888	walK_2	2.7.13.3		Sensor histidine kinase WalK
MOFHFCGN_01583	CDS	768				hypothetical protein
MOFHFCGN_01584	CDS	924	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
MOFHFCGN_01585	CDS	699	regX3		COG0745	Sensory transduction protein regX3
MOFHFCGN_01586	CDS	687				hypothetical protein
MOFHFCGN_01587	CDS	996				hypothetical protein
MOFHFCGN_01588	CDS	822	cysL		COG0583	HTH-type transcriptional regulator CysL
MOFHFCGN_01589	CDS	738		1.-.-.-		putative oxidoreductase
MOFHFCGN_01590	CDS	570	rpoE_1		COG1595	ECF RNA polymerase sigma factor RpoE
MOFHFCGN_01591	CDS	822				hypothetical protein
MOFHFCGN_01592	CDS	1476	murE_1	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
MOFHFCGN_01593	CDS	417	isaB_2			Immunodominant staphylococcal antigen B
MOFHFCGN_01594	CDS	615	yodJ_1	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
MOFHFCGN_01595	CDS	471				hypothetical protein
MOFHFCGN_01596	CDS	273				hypothetical protein
MOFHFCGN_01597	CDS	126				hypothetical protein
MOFHFCGN_01598	CDS	696	gldA_2	1.1.1.6		Glycerol dehydrogenase
MOFHFCGN_01599	CDS	642	sdpI		COG5658	Immunity protein SdpI
MOFHFCGN_01600	CDS	255	sdpR_1		COG0640	Transcriptional repressor SdpR
MOFHFCGN_01601	CDS	201				hypothetical protein
MOFHFCGN_01602	CDS	189				hypothetical protein
MOFHFCGN_01603	CDS	321				hypothetical protein
MOFHFCGN_01604	CDS	225				hypothetical protein
MOFHFCGN_01605	CDS	192				hypothetical protein
MOFHFCGN_01606	CDS	501	speG_4	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
MOFHFCGN_01607	CDS	972				hypothetical protein
MOFHFCGN_01608	CDS	744				hypothetical protein
MOFHFCGN_01609	CDS	1539				hypothetical protein
MOFHFCGN_01610	CDS	501	crtK-2		COG3476	Tryptophan-rich protein TspO
MOFHFCGN_01611	CDS	474				hypothetical protein
MOFHFCGN_01612	CDS	1491	crtP	1.14.99.44	COG1233	Diapolycopene oxygenase
MOFHFCGN_01613	CDS	1035	crtQ	2.4.1.-		4,4'-diaponeurosporenoate glycosyltransferase
MOFHFCGN_01614	CDS	876	crtM	2.5.1.96	COG1562	Dehydrosqualene synthase
MOFHFCGN_01615	CDS	1506	crtN	1.3.8.2		Dehydrosqualene desaturase
MOFHFCGN_01616	CDS	426	ydaG_1		COG3871	General stress protein 26
MOFHFCGN_01617	CDS	1377	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
MOFHFCGN_01618	CDS	726				hypothetical protein
MOFHFCGN_01619	CDS	201				hypothetical protein
MOFHFCGN_01620	CDS	900	fhuD_2		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
MOFHFCGN_01621	CDS	1428	lgrD			Linear gramicidin synthase subunit D
MOFHFCGN_01622	CDS	1278	ppsA	2.3.1.-	COG1020	Plipastatin synthase subunit A
MOFHFCGN_01623	CDS	819	actIII	1.3.1.-		Putative ketoacyl reductase
MOFHFCGN_01624	CDS	267				hypothetical protein
MOFHFCGN_01625	CDS	1365	melB_1		COG2211	Melibiose carrier protein
MOFHFCGN_01626	CDS	1299	melA	3.2.1.22	COG1486	Alpha-galactosidase
MOFHFCGN_01627	CDS	885	btr		COG0614	HTH-type transcriptional activator Btr
MOFHFCGN_01628	CDS	1530	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
MOFHFCGN_01629	CDS	2628				hypothetical protein
MOFHFCGN_01630	CDS	369				hypothetical protein
MOFHFCGN_01631	CDS	885	mscS		COG0668	Small-conductance mechanosensitive channel
MOFHFCGN_01632	CDS	216				hypothetical protein
MOFHFCGN_01633	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
MOFHFCGN_01634	CDS	795				hypothetical protein
MOFHFCGN_01635	CDS	306	rpsF		COG0360	30S ribosomal protein S6
MOFHFCGN_01636	CDS	534	ssbA_2		COG0629	Single-stranded DNA-binding protein A
MOFHFCGN_01637	CDS	243	rpsR		COG0238	30S ribosomal protein S18
MOFHFCGN_01638	CDS	189				hypothetical protein
MOFHFCGN_01639	CDS	1302	atl_3		COG4193	Bifunctional autolysin
MOFHFCGN_01640	CDS	240				hypothetical protein
MOFHFCGN_01641	CDS	282	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
MOFHFCGN_01642	CDS	1281	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
MOFHFCGN_01643	CDS	315	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
MOFHFCGN_01644	CDS	1380	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
MOFHFCGN_01645	CDS	615	licR_1		COG1762	putative licABCH operon regulator
MOFHFCGN_01646	CDS	1134	licR_2		COG1762	putative licABCH operon regulator
MOFHFCGN_01647	CDS	747				hypothetical protein
MOFHFCGN_01648	CDS	375				hypothetical protein
MOFHFCGN_01649	CDS	435				hypothetical protein
MOFHFCGN_01650	CDS	1323	rclA_1		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
MOFHFCGN_01651	CDS	177				hypothetical protein
MOFHFCGN_01652	CDS	225				hypothetical protein
MOFHFCGN_01653	CDS	327	ykkC_2		COG2076	Multidrug resistance protein YkkC
MOFHFCGN_01654	CDS	315	ykkD_2		COG2076	Multidrug resistance protein YkkD
MOFHFCGN_01655	CDS	627	rhtC		COG1280	Threonine efflux protein
MOFHFCGN_01656	CDS	366				hypothetical protein
MOFHFCGN_01657	CDS	579	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
MOFHFCGN_01658	CDS	216				hypothetical protein
MOFHFCGN_01659	CDS	618				hypothetical protein
MOFHFCGN_01660	CDS	1524	ahpF	1.8.1.-		Alkyl hydroperoxide reductase subunit F
MOFHFCGN_01661	CDS	570	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
MOFHFCGN_01662	CDS	708				hypothetical protein
MOFHFCGN_01663	CDS	849		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
MOFHFCGN_01664	CDS	933	ypdB		COG3279	Transcriptional regulatory protein YpdB
MOFHFCGN_01665	CDS	354	immR_3		COG1396	HTH-type transcriptional regulator ImmR
MOFHFCGN_01666	CDS	1992	katE	1.11.1.6	COG0753	Catalase HPII
MOFHFCGN_01667	CDS	174				hypothetical protein
MOFHFCGN_01668	CDS	780	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
MOFHFCGN_01669	CDS	756	nfrA	1.6.-.-	COG0778	NADPH-dependent oxidoreductase
MOFHFCGN_01670	CDS	591				hypothetical protein
MOFHFCGN_01671	CDS	1380	tcyP		COG1823	L-cystine uptake protein TcyP
MOFHFCGN_01672	CDS	1056				putative protein
MOFHFCGN_01673	CDS	663				hypothetical protein
MOFHFCGN_01674	CDS	414				hypothetical protein
MOFHFCGN_01675	CDS	582	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
MOFHFCGN_01676	CDS	1269	pucK		COG2233	Uric acid permease PucK
MOFHFCGN_01677	CDS	1467	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MOFHFCGN_01678	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
MOFHFCGN_01679	CDS	585				hypothetical protein
MOFHFCGN_01680	CDS	726				hypothetical protein
MOFHFCGN_01681	CDS	141				hypothetical protein
MOFHFCGN_01682	CDS	249				hypothetical protein
MOFHFCGN_01683	CDS	204				hypothetical protein
MOFHFCGN_01684	CDS	171				hypothetical protein
MOFHFCGN_01685	CDS	339				hypothetical protein
MOFHFCGN_01686	CDS	195				hypothetical protein
MOFHFCGN_01687	CDS	201				hypothetical protein
MOFHFCGN_01688	CDS	393	psiE		COG3223	Protein PsiE
MOFHFCGN_01689	CDS	159				hypothetical protein
MOFHFCGN_01690	CDS	201	cspA_2		COG1278	Cold shock protein CspA
MOFHFCGN_01691	CDS	1164	pbuE_2		COG2814	Purine efflux pump PbuE
MOFHFCGN_01692	CDS	891	cynR_2			HTH-type transcriptional regulator CynR
MOFHFCGN_01693	CDS	249				hypothetical protein
MOFHFCGN_01694	CDS	570	rpoE_2		COG1595	ECF RNA polymerase sigma factor RpoE
MOFHFCGN_01695	CDS	819				hypothetical protein
MOFHFCGN_01696	CDS	1575	murE_2	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
MOFHFCGN_01697	CDS	720				hypothetical protein
MOFHFCGN_01698	CDS	594	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
MOFHFCGN_01699	CDS	1215	yycB_1		COG2807	putative transporter YycB
MOFHFCGN_01700	CDS	735				hypothetical protein
MOFHFCGN_01701	CDS	534				hypothetical protein
MOFHFCGN_01702	CDS	738	est_2	3.1.1.1		Carboxylesterase
MOFHFCGN_01703	CDS	372	fra		COG5646	Intracellular iron chaperone frataxin
MOFHFCGN_01704	CDS	1305	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
MOFHFCGN_01705	CDS	1329				hypothetical protein
MOFHFCGN_01706	CDS	1701	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MOFHFCGN_01707	CDS	786	nhoA	2.3.1.118	COG2162	N-hydroxyarylamine O-acetyltransferase
MOFHFCGN_01708	CDS	972	sle1_3	3.5.1.28	COG1388	N-acetylmuramoyl-L-alanine amidase sle1
MOFHFCGN_01709	CDS	270				hypothetical protein
MOFHFCGN_01710	CDS	852	rppH	3.6.1.-		RNA pyrophosphohydrolase
MOFHFCGN_01711	CDS	1245	nrgA			Ammonium transporter
MOFHFCGN_01712	CDS	786				hypothetical protein
MOFHFCGN_01713	CDS	1113				hypothetical protein
MOFHFCGN_01714	CDS	888	gltC_1			HTH-type transcriptional regulator GltC
MOFHFCGN_01715	CDS	4500	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
MOFHFCGN_01716	CDS	1464	gltB_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
MOFHFCGN_01717	tRNA	93				tRNA-Ser(tga)
MOFHFCGN_01718	CDS	1428	treP_2		COG1263	PTS system trehalose-specific EIIBC component
MOFHFCGN_01719	CDS	1635	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
MOFHFCGN_01720	CDS	726	treR		COG2188	HTH-type transcriptional regulator TreR
MOFHFCGN_01721	CDS	540				hypothetical protein
MOFHFCGN_01722	CDS	1719	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit tau
MOFHFCGN_01723	CDS	318				Nucleoid-associated protein
MOFHFCGN_01724	CDS	597	recR		COG0353	Recombination protein RecR
MOFHFCGN_01725	CDS	420	fosB	2.5.1.-		Metallothiol transferase FosB
MOFHFCGN_01726	CDS	456				hypothetical protein
MOFHFCGN_01727	CDS	417				hypothetical protein
MOFHFCGN_01728	CDS	174				hypothetical protein
MOFHFCGN_01729	CDS	558				hypothetical protein
MOFHFCGN_01730	CDS	222				hypothetical protein
MOFHFCGN_01731	CDS	1026				hypothetical protein
MOFHFCGN_01732	CDS	405				hypothetical protein
MOFHFCGN_01733	CDS	312				hypothetical protein
MOFHFCGN_01734	CDS	204				hypothetical protein
MOFHFCGN_01735	CDS	222				hypothetical protein
MOFHFCGN_01736	CDS	411	lytN	3.-.-.-		putative cell wall hydrolase LytN
MOFHFCGN_01737	CDS	216				hypothetical protein
MOFHFCGN_01738	CDS	183				hypothetical protein
MOFHFCGN_01739	CDS	363				hypothetical protein
MOFHFCGN_01740	CDS	885	yddE	5.1.-.-	COG0384	putative isomerase YddE
MOFHFCGN_01741	CDS	405				hypothetical protein
MOFHFCGN_01742	CDS	474				hypothetical protein
MOFHFCGN_01743	CDS	228				hypothetical protein
MOFHFCGN_01744	CDS	165				hypothetical protein
MOFHFCGN_01745	CDS	201	cspA_3		COG1278	Cold shock protein CspA
MOFHFCGN_01746	CDS	393	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
MOFHFCGN_01747	CDS	273				hypothetical protein
MOFHFCGN_01748	CDS	507				hypothetical protein
MOFHFCGN_01749	CDS	378				hypothetical protein
MOFHFCGN_01750	CDS	495	tspO		COG3476	Tryptophan-rich sensory protein
MOFHFCGN_01751	CDS	810		3.1.1.23	COG2267	Monoacylglycerol lipase
MOFHFCGN_01752	CDS	183				hypothetical protein
MOFHFCGN_01753	CDS	201				hypothetical protein
MOFHFCGN_01754	CDS	387				hypothetical protein
MOFHFCGN_01755	CDS	438				hypothetical protein
MOFHFCGN_01756	CDS	168				hypothetical protein
MOFHFCGN_01757	CDS	231				hypothetical protein
MOFHFCGN_01758	CDS	177				hypothetical protein
MOFHFCGN_01759	CDS	135				hypothetical protein
MOFHFCGN_01760	CDS	963				hypothetical protein
MOFHFCGN_01761	CDS	135				hypothetical protein
MOFHFCGN_01762	CDS	249				hypothetical protein
MOFHFCGN_01763	CDS	210				hypothetical protein
MOFHFCGN_01764	CDS	168				hypothetical protein
MOFHFCGN_01765	CDS	504				hypothetical protein
MOFHFCGN_01766	CDS	249				hypothetical protein
MOFHFCGN_01767	CDS	216				hypothetical protein
MOFHFCGN_01768	CDS	237				hypothetical protein
MOFHFCGN_01769	CDS	1296	citN		COG2851	Citrate transporter
MOFHFCGN_01770	CDS	267				hypothetical protein
MOFHFCGN_01771	CDS	537				hypothetical protein
MOFHFCGN_01772	CDS	426				Organic hydroperoxide resistance protein-like protein
MOFHFCGN_01773	CDS	720	aroD	4.2.1.10		3-dehydroquinate dehydratase
MOFHFCGN_01774	CDS	540				hypothetical protein
MOFHFCGN_01775	CDS	321	ydbP		COG0526	Thioredoxin-like protein YdbP
MOFHFCGN_01776	CDS	354	mgsR		COG1393	Regulatory protein MgsR
MOFHFCGN_01777	CDS	381	gcvH			Glycine cleavage system H protein
MOFHFCGN_01778	CDS	393	rnmV_1	3.1.26.8	COG1658	Ribonuclease M5
MOFHFCGN_01779	CDS	300				hypothetical protein
MOFHFCGN_01780	CDS	1026	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
MOFHFCGN_01781	CDS	696	metP		COG2011	Methionine import system permease protein MetP
MOFHFCGN_01782	CDS	816	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
MOFHFCGN_01783	CDS	270				hypothetical protein
MOFHFCGN_01784	CDS	309	hemA_2	2.3.1.37	COG0156	5-aminolevulinate synthase
MOFHFCGN_01785	CDS	525				hypothetical protein
MOFHFCGN_01786	CDS	324				hypothetical protein
MOFHFCGN_01787	CDS	1029			COG1253	putative protein
MOFHFCGN_01788	CDS	846				hypothetical protein
MOFHFCGN_01789	CDS	759	sufC		COG0396	Vegetative protein 296
MOFHFCGN_01790	CDS	1308				hypothetical protein
MOFHFCGN_01791	CDS	1239	csd	2.8.1.7		putative cysteine desulfurase
MOFHFCGN_01792	CDS	450	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
MOFHFCGN_01793	CDS	1398				hypothetical protein
MOFHFCGN_01794	CDS	1020				hypothetical protein
MOFHFCGN_01795	CDS	1068		1.13.12.-	COG2070	Putative monooxygenase
MOFHFCGN_01796	CDS	894				hypothetical protein
MOFHFCGN_01797	CDS	825				hypothetical protein
MOFHFCGN_01798	CDS	1320	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
MOFHFCGN_01799	CDS	930	lipA	2.8.1.8		Lipoyl synthase
MOFHFCGN_01800	CDS	384	yutD		COG4470	putative protein YutD
MOFHFCGN_01801	CDS	267				hypothetical protein
MOFHFCGN_01802	CDS	459				hypothetical protein
MOFHFCGN_01803	CDS	780	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
MOFHFCGN_01804	CDS	960	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
MOFHFCGN_01805	CDS	492				hypothetical protein
MOFHFCGN_01806	CDS	147				hypothetical protein
MOFHFCGN_01807	CDS	1461	dltA	6.2.1.-		D-alanine--D-alanyl carrier protein ligase
MOFHFCGN_01808	CDS	1215	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
MOFHFCGN_01809	CDS	237	dltC		COG0236	D-alanyl carrier protein
MOFHFCGN_01810	CDS	1146	dltD		COG3966	Protein DltD
MOFHFCGN_01811	CDS	243	nfuA			Fe/S biogenesis protein NfuA
MOFHFCGN_01812	CDS	312				hypothetical protein
MOFHFCGN_01813	CDS	1065	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
MOFHFCGN_01814	CDS	237				hypothetical protein
MOFHFCGN_01815	CDS	360			COG0316	Protein
MOFHFCGN_01816	CDS	1209		1.6.99.-		NADH dehydrogenase-like protein
MOFHFCGN_01817	CDS	1479	pepA_3	3.4.11.1	COG0260	Cytosol aminopeptidase
MOFHFCGN_01818	CDS	1317				hypothetical protein
MOFHFCGN_01819	CDS	378		3.1.2.-	COG2050	Putative esterase
MOFHFCGN_01820	CDS	1176				hypothetical protein
MOFHFCGN_01821	CDS	357	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
MOFHFCGN_01822	CDS	297	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
MOFHFCGN_01823	CDS	525	mnhE1			Na(+)/H(+) antiporter subunit E1
MOFHFCGN_01824	CDS	1497	mnhD1		COG0651	Na(+)/H(+) antiporter subunit D1
