locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOIMIODL_01813	CDS	687	bioM	3.6.3.-	COG1122	Biotin transport ATP-binding protein BioM
JOIMIODL_01814	CDS	597	bioN		COG0619	Energy-coupling factor transporter transmembrane protein BioN
JOIMIODL_01815	CDS	423				hypothetical protein
JOIMIODL_01816	CDS	522				hypothetical protein
JOIMIODL_01817	CDS	1548				hypothetical protein
JOIMIODL_01818	CDS	1599	pepD_2	3.4.-.-	COG4690	Dipeptidase
JOIMIODL_01819	CDS	1251	ydhP_1		COG2814	Inner membrane transport protein YdhP
JOIMIODL_01820	CDS	318				hypothetical protein
JOIMIODL_01821	CDS	474				hypothetical protein
JOIMIODL_01822	CDS	1176	ppsC_1	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
JOIMIODL_01823	CDS	1032		5.1.1.8	COG3938	Protein
JOIMIODL_01824	CDS	765	ucpA_1	1.-.-.-		Oxidoreductase UcpA
JOIMIODL_01825	CDS	2106				hypothetical protein
JOIMIODL_01826	CDS	213				hypothetical protein
JOIMIODL_01827	CDS	645				hypothetical protein
JOIMIODL_01828	CDS	1002				hypothetical protein
JOIMIODL_01829	CDS	792				hypothetical protein
JOIMIODL_01830	CDS	1065				hypothetical protein
JOIMIODL_01831	CDS	1422		3.2.1.-		Glycosyl hydrolase family 109 protein 1
JOIMIODL_01832	CDS	936	rbsK/rbiA_2			Bifunctional ribokinase/ribose-5-phosphate isomerase A
JOIMIODL_01833	CDS	465				hypothetical protein
JOIMIODL_01834	CDS	597				hypothetical protein
JOIMIODL_01835	CDS	732				hypothetical protein
JOIMIODL_01836	CDS	1620	rapA	3.6.4.-		RNA polymerase-associated protein RapA
JOIMIODL_01837	CDS	909			COG0583	putative HTH-type transcriptional regulator
JOIMIODL_01838	CDS	675	argO		COG1279	Arginine exporter protein ArgO
JOIMIODL_01839	CDS	759				hypothetical protein
JOIMIODL_01840	CDS	1710	dld_1	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
JOIMIODL_01841	CDS	2004				hypothetical protein
JOIMIODL_01842	CDS	756				hypothetical protein
JOIMIODL_01843	CDS	612				hypothetical protein
JOIMIODL_01844	CDS	3483				hypothetical protein
JOIMIODL_01845	CDS	3459				hypothetical protein
JOIMIODL_01846	CDS	2493				hypothetical protein
JOIMIODL_01847	CDS	2202				hypothetical protein
JOIMIODL_01848	CDS	342				hypothetical protein
JOIMIODL_01849	CDS	531	ftpA		COG0783	Fine tangled pili major subunit
JOIMIODL_01850	CDS	774	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JOIMIODL_01851	CDS	285	mhuD	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoB
JOIMIODL_01852	CDS	1200		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
JOIMIODL_01853	CDS	900	yghA_1	1.-.-.-		putative oxidoreductase YghA
JOIMIODL_01854	CDS	567	phzD	3.3.2.15		Phenazine biosynthesis protein PhzD
JOIMIODL_01855	CDS	891	cypC	1.11.2.4	COG2124	Fatty-acid peroxygenase
JOIMIODL_01856	CDS	2256	ctpA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
JOIMIODL_01857	CDS	213	merA	1.16.1.1		Mercuric reductase
JOIMIODL_01858	CDS	843				hypothetical protein
JOIMIODL_01859	CDS	684				hypothetical protein
JOIMIODL_01860	CDS	786	udh	1.1.1.203	COG0451	Uronate dehydrogenase
JOIMIODL_01861	CDS	819	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
JOIMIODL_01862	CDS	864				hypothetical protein
JOIMIODL_01863	CDS	1257	dmdA	2.1.1.269		Dimethylsulfonioproprionate demethylase DmdA
JOIMIODL_01864	CDS	774	allR_2		COG1414	HTH-type transcriptional repressor AllR
JOIMIODL_01865	CDS	2520	dmg	1.5.3.10		Dimethylglycine oxidase
JOIMIODL_01866	CDS	789				hypothetical protein
JOIMIODL_01867	CDS	591				hypothetical protein
JOIMIODL_01868	tRNA	76				tRNA-His(gtg)
JOIMIODL_01869	CDS	984	dapdh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
JOIMIODL_01870	CDS	348				hypothetical protein
JOIMIODL_01871	CDS	1293	entS		COG0477	Enterobactin exporter EntS
JOIMIODL_01872	CDS	1905	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
JOIMIODL_01873	CDS	528				hypothetical protein
JOIMIODL_01874	CDS	273				hypothetical protein
JOIMIODL_01875	tRNA	74				tRNA-Arg(tct)
JOIMIODL_01876	CDS	936	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
JOIMIODL_01877	CDS	5022	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
JOIMIODL_01878	CDS	789	drrB			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
JOIMIODL_01879	CDS	711				hypothetical protein
JOIMIODL_01880	CDS	510	rpsI		COG0103	30S ribosomal protein S9
JOIMIODL_01881	CDS	444	rplM		COG0102	50S ribosomal protein L13
JOIMIODL_01882	CDS	924	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JOIMIODL_01883	CDS	1374	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JOIMIODL_01884	CDS	918	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JOIMIODL_01885	CDS	576	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JOIMIODL_01886	CDS	735				hypothetical protein
JOIMIODL_01887	CDS	270	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
JOIMIODL_01888	CDS	726	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
JOIMIODL_01889	CDS	1308	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
JOIMIODL_01890	CDS	1191		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
JOIMIODL_01891	CDS	1182			COG1680	putative protein
JOIMIODL_01892	CDS	852	tipA			HTH-type transcriptional activator TipA
JOIMIODL_01893	CDS	408				hypothetical protein
JOIMIODL_01894	CDS	969	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
JOIMIODL_01895	CDS	975				hypothetical protein
JOIMIODL_01896	CDS	1341	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JOIMIODL_01897	CDS	1317	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
JOIMIODL_01898	CDS	615				putative HTH-type transcriptional regulator
JOIMIODL_01899	CDS	2148	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JOIMIODL_01900	CDS	2331	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
JOIMIODL_01901	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
JOIMIODL_01902	CDS	2457		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
JOIMIODL_01903	CDS	2100	xynA1_2	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
JOIMIODL_01904	CDS	507	rplQ		COG0203	50S ribosomal protein L17
JOIMIODL_01905	CDS	996	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JOIMIODL_01906	CDS	405	rpsK		COG0100	30S ribosomal protein S11
JOIMIODL_01907	CDS	375	rpsM		COG0099	30S ribosomal protein S13
JOIMIODL_01908	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
JOIMIODL_01909	CDS	222	infA		COG0361	Translation initiation factor IF-1
JOIMIODL_01910	CDS	840	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
JOIMIODL_01911	CDS	633	adk	2.7.4.3	COG0563	Adenylate kinase
JOIMIODL_01912	CDS	1305	secY		COG0201	Protein translocase subunit SecY
JOIMIODL_01913	CDS	459	rplO		COG0200	50S ribosomal protein L15
JOIMIODL_01914	CDS	180	rpmD		COG1841	50S ribosomal protein L30
JOIMIODL_01915	CDS	690	rpsE		COG0098	30S ribosomal protein S5
JOIMIODL_01916	CDS	387	rplR		COG0256	50S ribosomal protein L18
JOIMIODL_01917	CDS	543	rplF		COG0097	50S ribosomal protein L6
JOIMIODL_01918	CDS	399	rpsH		COG0096	30S ribosomal protein S8
JOIMIODL_01919	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
JOIMIODL_01920	CDS	573	rplE		COG0094	50S ribosomal protein L5
JOIMIODL_01921	CDS	387	rplX		COG0198	50S ribosomal protein L24
JOIMIODL_01922	CDS	369	rplN		COG0093	50S ribosomal protein L14
JOIMIODL_01923	CDS	456				hypothetical protein
JOIMIODL_01924	CDS	327	rpsQ			30S ribosomal protein S17
JOIMIODL_01925	CDS	234	rpmC		COG0255	50S ribosomal protein L29
JOIMIODL_01926	CDS	420	rplP		COG0197	50S ribosomal protein L16
JOIMIODL_01927	CDS	840	rpsC		COG0092	30S ribosomal protein S3
JOIMIODL_01928	CDS	354	rplV		COG0091	50S ribosomal protein L22
JOIMIODL_01929	CDS	282	rpsS		COG0185	30S ribosomal protein S19
JOIMIODL_01930	CDS	837	rplB		COG0090	50S ribosomal protein L2
JOIMIODL_01931	CDS	303	rplW		COG0089	50S ribosomal protein L23
JOIMIODL_01932	CDS	942	rplD		COG0088	50S ribosomal protein L4
JOIMIODL_01933	CDS	681	rplC		COG0087	50S ribosomal protein L3
JOIMIODL_01934	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
JOIMIODL_01935	CDS	909	sugB_2		COG0395	Trehalose transport system permease protein SugB
JOIMIODL_01936	CDS	969	lacF_11			Lactose transport system permease protein LacF
JOIMIODL_01937	CDS	1455				hypothetical protein
JOIMIODL_01938	tRNA	92				tRNA-Leu(cag)
JOIMIODL_01939	CDS	1188	tuf		COG0050	Elongation factor Tu
JOIMIODL_01940	CDS	2148	fusA		COG0480	Elongation factor G
JOIMIODL_01941	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JOIMIODL_01942	CDS	375	rpsL		COG0048	30S ribosomal protein S12
JOIMIODL_01943	CDS	1266	rpfB	3.-.-.-		Resuscitation-promoting factor RpfB
JOIMIODL_01944	CDS	132				hypothetical protein
JOIMIODL_01945	CDS	3885	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
JOIMIODL_01946	CDS	3489	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JOIMIODL_01947	CDS	387	rplL		COG0222	50S ribosomal protein L7/L12
JOIMIODL_01948	CDS	516	rplJ		COG0244	50S ribosomal protein L10
JOIMIODL_01949	CDS	720	rplA		COG0081	50S ribosomal protein L1
JOIMIODL_01950	CDS	432	rplK		COG0080	50S ribosomal protein L11
JOIMIODL_01951	CDS	948	nusG		COG0250	Transcription termination/antitermination protein NusG
JOIMIODL_01952	CDS	303	secE			Protein translocase subunit SecE
JOIMIODL_01953	tRNA	75				tRNA-Trp(cca)
JOIMIODL_01954	CDS	1311		2.6.1.1		Aspartate aminotransferase
JOIMIODL_01955	CDS	1059		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
JOIMIODL_01956	CDS	1269	galK_2	2.7.1.6	COG0153	Galactokinase
JOIMIODL_01957	CDS	1089				putative protein
JOIMIODL_01958	CDS	1479				hypothetical protein
JOIMIODL_01959	CDS	237				hypothetical protein
JOIMIODL_01960	CDS	1515	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JOIMIODL_01961	CDS	906	ppk2B	2.7.4.1	COG2326	Polyphosphate kinase PPK2B
JOIMIODL_01962	CDS	1656	purH		COG0138	Bifunctional purine biosynthesis protein PurH
JOIMIODL_01963	CDS	582	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
JOIMIODL_01964	CDS	426				hypothetical protein
JOIMIODL_01965	CDS	1410				hypothetical protein
JOIMIODL_01966	CDS	1350	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
JOIMIODL_01967	CDS	1560	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
JOIMIODL_01968	CDS	1911	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
JOIMIODL_01969	CDS	978	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
JOIMIODL_01970	CDS	564				hypothetical protein
JOIMIODL_01971	CDS	1011	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
JOIMIODL_01972	CDS	1407	menE	6.2.1.26	COG0318	putative 2-succinylbenzoate--CoA ligase
JOIMIODL_01973	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
JOIMIODL_01974	CDS	450				hypothetical protein
JOIMIODL_01975	CDS	333	yxlE			Negative regulatory protein YxlE
JOIMIODL_01976	CDS	1167	ccsA			Cytochrome c biogenesis protein CcsA
JOIMIODL_01977	CDS	1791	ccsB			Cytochrome c biogenesis protein CcsB
JOIMIODL_01978	CDS	816				hypothetical protein
JOIMIODL_01979	CDS	645	resA			Thiol-disulfide oxidoreductase ResA
JOIMIODL_01980	CDS	648			COG0406	putative protein
JOIMIODL_01981	CDS	672				hypothetical protein
JOIMIODL_01982	CDS	531				hypothetical protein
JOIMIODL_01983	CDS	306				hypothetical protein
JOIMIODL_01984	CDS	99				hypothetical protein
JOIMIODL_01985	CDS	1713	mnmE	3.6.-.-		tRNA modification GTPase MnmE
JOIMIODL_01986	CDS	1755				hypothetical protein
JOIMIODL_01987	CDS	1293	acuC			Acetoin utilization protein AcuC
JOIMIODL_01988	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
JOIMIODL_01989	CDS	666	ktrA		COG0569	Ktr system potassium uptake protein A
JOIMIODL_01990	CDS	891	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
JOIMIODL_01991	CDS	1026				hypothetical protein
JOIMIODL_01992	CDS	261				hypothetical protein
JOIMIODL_01993	CDS	4995				hypothetical protein
JOIMIODL_01994	CDS	717	srlR		COG1349	Glucitol operon repressor
JOIMIODL_01995	CDS	216				hypothetical protein
JOIMIODL_01996	CDS	600	pcoC		COG2372	Copper resistance protein C
JOIMIODL_01997	CDS	1437		3.5.-.-	COG0388	Hydrolase
JOIMIODL_01998	tRNA	74				tRNA-Arg(cct)
JOIMIODL_01999	CDS	1230				hypothetical protein
JOIMIODL_02000	CDS	2091	dpp5_3	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
JOIMIODL_02001	CDS	1404	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
JOIMIODL_02002	CDS	270				hypothetical protein
JOIMIODL_02003	CDS	948	thiD_2	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JOIMIODL_02004	CDS	798	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
JOIMIODL_02005	CDS	873	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
JOIMIODL_02006	CDS	1041				hypothetical protein
JOIMIODL_02007	CDS	1260	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
JOIMIODL_02008	CDS	753	clcD	3.1.1.45		Carboxymethylenebutenolidase
JOIMIODL_02009	CDS	1287	gbuA	3.6.3.32		Glycine betaine/carnitine transport ATP-binding protein GbuA
JOIMIODL_02010	CDS	897	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
JOIMIODL_02011	CDS	933	gbuC			Glycine betaine/carnitine transport binding protein GbuC
JOIMIODL_02012	CDS	1095	rifL	1.1.1.-		Putative UDP-kanosamine synthase oxidoreductase subunit
JOIMIODL_02013	CDS	1239	glcK	2.7.1.2	COG1940	Glucokinase
JOIMIODL_02014	CDS	1281	msmE_5		COG1653	Multiple sugar-binding protein
JOIMIODL_02015	CDS	960	araP_1		COG1175	L-arabinose transport system permease protein AraP
JOIMIODL_02016	CDS	912	araQ_13		COG0395	L-arabinose transport system permease protein AraQ
JOIMIODL_02017	CDS	297				hypothetical protein
JOIMIODL_02018	CDS	1737				hypothetical protein
JOIMIODL_02019	CDS	663	menG_3	2.1.1.163		Demethylmenaquinone methyltransferase
JOIMIODL_02020	CDS	1731	xylB_3	2.7.1.17	COG1070	Xylulose kinase
JOIMIODL_02021	CDS	462				hypothetical protein
JOIMIODL_02022	CDS	423				hypothetical protein
JOIMIODL_02023	CDS	138				hypothetical protein
JOIMIODL_02024	CDS	1449				hypothetical protein
JOIMIODL_02025	CDS	189				hypothetical protein
JOIMIODL_02026	CDS	1326	rarA		COG2256	Replication-associated recombination protein A
JOIMIODL_02027	CDS	366	yjbR		COG2315	putative protein YjbR
JOIMIODL_02028	CDS	624	rcdA_2		COG3226	HTH-type transcriptional regulator RcdA
JOIMIODL_02029	CDS	222				hypothetical protein
JOIMIODL_02030	CDS	1065				hypothetical protein
JOIMIODL_02031	CDS	879				hypothetical protein
JOIMIODL_02032	CDS	1986	tagE_1	2.4.1.52	COG0438	Poly(glycerol-phosphate) alpha-glucosyltransferase
JOIMIODL_02033	CDS	897		3.4.16.4		D-alanyl-D-alanine carboxypeptidase
JOIMIODL_02034	CDS	792				hypothetical protein
JOIMIODL_02035	CDS	1557				hypothetical protein
JOIMIODL_02036	CDS	702				hypothetical protein
JOIMIODL_02037	CDS	594				hypothetical protein
JOIMIODL_02038	CDS	408	ytrA_3		COG1725	HTH-type transcriptional repressor YtrA
JOIMIODL_02039	CDS	1947				hypothetical protein
JOIMIODL_02040	CDS	1650				hypothetical protein
JOIMIODL_02041	CDS	831				hypothetical protein
JOIMIODL_02042	CDS	636	mshD_7	2.3.1.189		Mycothiol acetyltransferase
JOIMIODL_02043	CDS	1035	glsA1_2	3.5.1.2	COG2066	Glutaminase 1
JOIMIODL_02044	CDS	276				hypothetical protein
JOIMIODL_02045	CDS	777				hypothetical protein
JOIMIODL_02046	CDS	1029	ocd	4.3.1.12		Ornithine cyclodeaminase
JOIMIODL_02047	CDS	2148	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
JOIMIODL_02048	CDS	1044	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
JOIMIODL_02049	CDS	843	fepC_2		COG1120	Ferric enterobactin transport ATP-binding protein FepC
JOIMIODL_02050	CDS	1299	rutG		COG2233	Putative pyrimidine permease RutG
JOIMIODL_02051	CDS	1776				hypothetical protein
JOIMIODL_02052	CDS	693				hypothetical protein
JOIMIODL_02053	CDS	1629				hypothetical protein
JOIMIODL_02054	CDS	999	nlhH_3	3.1.1.1	COG0657	Carboxylesterase NlhH
JOIMIODL_02055	CDS	519	hsaB_2	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
JOIMIODL_02056	CDS	420	yccF		COG3304	Inner membrane protein YccF
JOIMIODL_02057	CDS	1800	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
JOIMIODL_02058	CDS	711				hypothetical protein
JOIMIODL_02059	CDS	900	lipR_2	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
JOIMIODL_02060	CDS	750	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
JOIMIODL_02061	CDS	1827	betL		COG1292	Glycine betaine transporter BetL
JOIMIODL_02062	CDS	942	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
JOIMIODL_02063	CDS	1797				hypothetical protein
JOIMIODL_02064	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
JOIMIODL_02065	CDS	1236				hypothetical protein
JOIMIODL_02066	CDS	873	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
JOIMIODL_02067	CDS	516				hypothetical protein
JOIMIODL_02068	CDS	1710		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
JOIMIODL_02069	CDS	321				hypothetical protein
JOIMIODL_02070	CDS	1413				hypothetical protein
JOIMIODL_02071	CDS	1212				hypothetical protein
JOIMIODL_02072	CDS	918				hypothetical protein
JOIMIODL_02073	CDS	1923		3.6.3.-		Putative multidrug export ATP-binding/permease protein
JOIMIODL_02074	CDS	927				hypothetical protein
JOIMIODL_02075	CDS	762	desR_2		COG2197	Transcriptional regulatory protein DesR
JOIMIODL_02076	CDS	1161	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
JOIMIODL_02077	CDS	978				hypothetical protein
JOIMIODL_02078	CDS	903	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
JOIMIODL_02079	CDS	1509	nfdA	3.5.1.91		N-substituted formamide deformylase
JOIMIODL_02080	CDS	183				hypothetical protein
JOIMIODL_02081	CDS	831	araQ_14		COG0395	L-arabinose transport system permease protein AraQ
JOIMIODL_02082	CDS	912	araP_2		COG1175	L-arabinose transport system permease protein AraP
JOIMIODL_02083	CDS	1290	cycB_2		COG2182	Cyclodextrin-binding protein
JOIMIODL_02084	CDS	390				hypothetical protein
JOIMIODL_02085	CDS	744				hypothetical protein
JOIMIODL_02086	CDS	903				hypothetical protein
JOIMIODL_02087	CDS	477				hypothetical protein
JOIMIODL_02088	CDS	459				hypothetical protein
JOIMIODL_02089	CDS	1164				Hydrazine synthase subunit beta
JOIMIODL_02090	CDS	1041				hypothetical protein
JOIMIODL_02091	CDS	1089	pstP_1	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
JOIMIODL_02092	CDS	498				hypothetical protein
JOIMIODL_02093	CDS	1185				hypothetical protein
JOIMIODL_02094	rRNA	110				5S ribosomal RNA
JOIMIODL_02095	rRNA	3057				23S ribosomal RNA
JOIMIODL_02096	rRNA	1517				16S ribosomal RNA
JOIMIODL_02097	CDS	240				hypothetical protein
JOIMIODL_02098	CDS	1701				hypothetical protein
JOIMIODL_02099	CDS	1887	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
JOIMIODL_02100	CDS	528				hypothetical protein
JOIMIODL_02101	CDS	609	bdcR			HTH-type transcriptional repressor BdcR
JOIMIODL_02102	tRNA	73				tRNA-Gln(ttg)
JOIMIODL_02103	CDS	1500	glmU		COG1207	Bifunctional protein GlmU
JOIMIODL_02104	CDS	981	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JOIMIODL_02105	CDS	612	rplY		COG1825	50S ribosomal protein L25
JOIMIODL_02106	CDS	615	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JOIMIODL_02107	CDS	3612	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
JOIMIODL_02108	CDS	837	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JOIMIODL_02109	CDS	1284	eno	4.2.1.11	COG0148	Enolase
JOIMIODL_02110	CDS	471	ftsL_2			Cell division protein FtsL
JOIMIODL_02111	CDS	588				hypothetical protein
JOIMIODL_02112	CDS	957	ppx2	3.6.1.11		Exopolyphosphatase 2
JOIMIODL_02113	CDS	1374		1.6.99.-		NADH dehydrogenase-like protein
JOIMIODL_02114	CDS	798	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
JOIMIODL_02115	CDS	1503	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
JOIMIODL_02116	CDS	501			COG1846	putative HTH-type transcriptional regulator
JOIMIODL_02117	CDS	1158	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JOIMIODL_02118	CDS	699	menG_4	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
JOIMIODL_02119	CDS	1386	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
JOIMIODL_02120	CDS	1572	emrB			Multidrug export protein EmrB
JOIMIODL_02121	CDS	1896	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
JOIMIODL_02122	CDS	1131				hypothetical protein
JOIMIODL_02123	CDS	1356	sigI		COG1595	putative ECF RNA polymerase sigma factor SigI
JOIMIODL_02124	CDS	369				hypothetical protein
JOIMIODL_02125	CDS	1128	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JOIMIODL_02126	CDS	1224				hypothetical protein
JOIMIODL_02127	CDS	1719	gsiA_4	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
JOIMIODL_02128	CDS	1026	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
JOIMIODL_02129	CDS	1095	dppB_5		COG0601	Dipeptide transport system permease protein DppB
JOIMIODL_02130	CDS	1644	dppE		COG4166	Dipeptide-binding protein DppE
JOIMIODL_02131	CDS	960	gnl	3.1.1.17		Gluconolactonase
JOIMIODL_02132	CDS	960				hypothetical protein
JOIMIODL_02133	CDS	375				hypothetical protein
JOIMIODL_02134	CDS	981				hypothetical protein
JOIMIODL_02135	CDS	1116	ald	1.4.1.1	COG0686	Alanine dehydrogenase
JOIMIODL_02136	CDS	1605	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
JOIMIODL_02137	CDS	630				hypothetical protein
JOIMIODL_02138	CDS	561	efp		COG0231	Elongation factor P
JOIMIODL_02139	CDS	519	nusB		COG0781	Transcription antitermination protein NusB
JOIMIODL_02140	CDS	615	pyrR		COG2065	Bifunctional protein PyrR
JOIMIODL_02141	CDS	957	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
JOIMIODL_02142	CDS	1335	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
JOIMIODL_02143	CDS	492				hypothetical protein
JOIMIODL_02144	CDS	1245	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JOIMIODL_02145	CDS	3357	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JOIMIODL_02146	CDS	852	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
JOIMIODL_02147	CDS	327				hypothetical protein
JOIMIODL_02148	CDS	597	gmk	2.7.4.8	COG0194	Guanylate kinase
JOIMIODL_02149	CDS	366	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
JOIMIODL_02150	CDS	1275	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JOIMIODL_02151	CDS	1209	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
JOIMIODL_02152	CDS	414	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
JOIMIODL_02153	CDS	1605	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
JOIMIODL_02154	CDS	738				hypothetical protein
JOIMIODL_02155	CDS	249				hypothetical protein
JOIMIODL_02156	CDS	468				hypothetical protein
JOIMIODL_02157	CDS	834	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
JOIMIODL_02158	CDS	1335	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
JOIMIODL_02159	CDS	828	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JOIMIODL_02160	CDS	930	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
JOIMIODL_02161	CDS	4626	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
JOIMIODL_02162	CDS	1479	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
JOIMIODL_02163	CDS	1470	pyk	2.7.1.40	COG0469	Pyruvate kinase
JOIMIODL_02164	tRNA	85				tRNA-Leu(caa)
JOIMIODL_02165	CDS	651	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
JOIMIODL_02166	CDS	1365				hypothetical protein
JOIMIODL_02167	CDS	456	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
JOIMIODL_02168	CDS	2691	polA_1	2.7.7.7	COG0258	DNA polymerase I
