locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOMIDEFL_01710	CDS	1167				hypothetical protein
FOMIDEFL_01711	CDS	717				hypothetical protein
FOMIDEFL_01712	CDS	771	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
FOMIDEFL_01713	CDS	1932				hypothetical protein
FOMIDEFL_01714	CDS	222				hypothetical protein
FOMIDEFL_01715	CDS	759	yvoA_1		COG2188	HTH-type transcriptional repressor YvoA
FOMIDEFL_01716	CDS	1044	iolG_6	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
FOMIDEFL_01717	CDS	1005	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
FOMIDEFL_01718	CDS	969				hypothetical protein
FOMIDEFL_01719	CDS	1035	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
FOMIDEFL_01720	CDS	390				hypothetical protein
FOMIDEFL_01721	CDS	1005	iolE_4	4.2.1.44		Inosose dehydratase
FOMIDEFL_01722	CDS	1197	iolG_7	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FOMIDEFL_01723	CDS	1611	iolT			Major myo-inositol transporter IolT
FOMIDEFL_01724	CDS	1911	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
FOMIDEFL_01725	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
FOMIDEFL_01726	CDS	978	iolE_5	4.2.1.44	COG1082	Inosose dehydratase
FOMIDEFL_01727	CDS	870				hypothetical protein
FOMIDEFL_01728	CDS	1161	afr_3	1.1.1.292		1,5-anhydro-D-fructose reductase
FOMIDEFL_01729	CDS	3090	mngB_1	3.2.1.170	COG0383	Mannosylglycerate hydrolase
FOMIDEFL_01730	CDS	1362				hypothetical protein
FOMIDEFL_01731	CDS	1305	ugpB_3		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
FOMIDEFL_01732	CDS	948	lacF_7			Lactose transport system permease protein LacF
FOMIDEFL_01733	CDS	894	lacG_1			Lactose transport system permease protein LacG
FOMIDEFL_01734	CDS	1800			COG1123	putative ABC transporter ATP-binding protein
FOMIDEFL_01735	CDS	1725	dppE_1		COG4166	Dipeptide-binding protein DppE
FOMIDEFL_01736	CDS	1050	dppB_4		COG0601	Dipeptide transport system permease protein DppB
FOMIDEFL_01737	CDS	936	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
FOMIDEFL_01738	CDS	906	ltnD	1.1.1.411	COG2084	L-threonate dehydrogenase
FOMIDEFL_01739	CDS	1428				hypothetical protein
FOMIDEFL_01740	CDS	1401	ygbN_2		COG2610	Inner membrane permease YgbN
FOMIDEFL_01741	CDS	972	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
FOMIDEFL_01742	CDS	852		4.3.2.3		Ureidoglycolate lyase
FOMIDEFL_01743	CDS	1185	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
FOMIDEFL_01744	CDS	1047		1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
FOMIDEFL_01745	CDS	1371	rhmT			Inner membrane transport protein RhmT
FOMIDEFL_01746	CDS	789	xecE	1.1.1.269		2-(S)-hydroxypropyl-CoM dehydrogenase
FOMIDEFL_01747	CDS	1557				hypothetical protein
FOMIDEFL_01748	CDS	651				hypothetical protein
FOMIDEFL_01749	CDS	1068				hypothetical protein
FOMIDEFL_01750	CDS	1041	gltC_3			HTH-type transcriptional regulator GltC
FOMIDEFL_01751	CDS	1155	kdgT			2-keto-3-deoxygluconate permease
FOMIDEFL_01752	CDS	1248	sauU_2			putative sulfoacetate transporter SauU
FOMIDEFL_01753	CDS	1059	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
FOMIDEFL_01754	CDS	606	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
FOMIDEFL_01755	CDS	1284	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
FOMIDEFL_01756	CDS	228				hypothetical protein
FOMIDEFL_01757	CDS	795	LRA5	1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
FOMIDEFL_01758	CDS	1005		1.1.1.81	COG0111	Hydroxypyruvate reductase
FOMIDEFL_01759	CDS	1329	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
FOMIDEFL_01760	CDS	792	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FOMIDEFL_01761	CDS	921				hypothetical protein
FOMIDEFL_01762	CDS	780	lutR_2		COG2186	HTH-type transcriptional regulator LutR
FOMIDEFL_01763	CDS	825				hypothetical protein
FOMIDEFL_01764	CDS	903	ilvC_1	1.1.1.86		Ketol-acid reductoisomerase
FOMIDEFL_01765	CDS	1509	ygbN_3		COG2610	Inner membrane permease YgbN
FOMIDEFL_01766	CDS	1716	lerK_2	2.7.1.209	COG2376	L-erythrulose 1-kinase
FOMIDEFL_01767	CDS	471	derI2_2	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase 2
FOMIDEFL_01768	CDS	771	lerI	5.3.1.33	COG0149	L-erythrulose-1-phosphate isomerase
FOMIDEFL_01769	CDS	834				hypothetical protein
FOMIDEFL_01770	CDS	696	lutR_3		COG2186	HTH-type transcriptional regulator LutR
FOMIDEFL_01771	CDS	1002	gfo_2	1.1.99.28		Glucose--fructose oxidoreductase
FOMIDEFL_01772	CDS	996	iolG_8	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FOMIDEFL_01773	CDS	1050	ccpA_5		COG1609	Catabolite control protein A
FOMIDEFL_01774	CDS	630				hypothetical protein
FOMIDEFL_01775	CDS	924	lacG_2			Lactose transport system permease protein LacG
FOMIDEFL_01776	CDS	906	lacF_8			Lactose transport system permease protein LacF
FOMIDEFL_01777	CDS	1353				hypothetical protein
FOMIDEFL_01778	CDS	1518	abfA_1	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
FOMIDEFL_01779	CDS	1188				hypothetical protein
FOMIDEFL_01780	CDS	579	maa_2	2.3.1.79	COG0110	Maltose O-acetyltransferase
FOMIDEFL_01781	CDS	1371	ptsJ		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
FOMIDEFL_01782	CDS	933	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
FOMIDEFL_01783	CDS	603	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
FOMIDEFL_01784	CDS	1704	aceB	2.3.3.9		Malate synthase
FOMIDEFL_01785	CDS	1317	icl1	4.1.3.1		Isocitrate lyase 1
FOMIDEFL_01786	CDS	1485	ramB		COG1396	HTH-type transcriptional regulator RamB
FOMIDEFL_01787	CDS	1152	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
FOMIDEFL_01788	CDS	957	sigJ_2			ECF RNA polymerase sigma factor SigJ
FOMIDEFL_01789	CDS	252	sodA_1	1.15.1.1	COG0605	Superoxide dismutase [Mn]
FOMIDEFL_01790	CDS	879				hypothetical protein
FOMIDEFL_01791	CDS	1065				hypothetical protein
FOMIDEFL_01792	CDS	222				hypothetical protein
FOMIDEFL_01793	CDS	624	rcdA_2		COG3226	HTH-type transcriptional regulator RcdA
FOMIDEFL_01794	CDS	366	yjbR		COG2315	putative protein YjbR
FOMIDEFL_01795	CDS	1326	rarA		COG2256	Replication-associated recombination protein A
FOMIDEFL_01796	CDS	516		2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FOMIDEFL_01797	CDS	918				hypothetical protein
FOMIDEFL_01798	CDS	1455				hypothetical protein
FOMIDEFL_01799	CDS	138				hypothetical protein
FOMIDEFL_01800	CDS	423				hypothetical protein
FOMIDEFL_01801	CDS	462				hypothetical protein
FOMIDEFL_01802	CDS	1701	xylB_4	2.7.1.17	COG1070	Xylulose kinase
FOMIDEFL_01803	CDS	663	menG_2	2.1.1.163		Demethylmenaquinone methyltransferase
FOMIDEFL_01804	CDS	1737				hypothetical protein
FOMIDEFL_01805	CDS	297				hypothetical protein
FOMIDEFL_01806	CDS	912	araQ_14		COG0395	L-arabinose transport system permease protein AraQ
FOMIDEFL_01807	CDS	960	araP_4		COG1175	L-arabinose transport system permease protein AraP
FOMIDEFL_01808	CDS	1281	msmE_2		COG1653	Multiple sugar-binding protein
FOMIDEFL_01809	CDS	1239	glcK_2	2.7.1.2	COG1940	Glucokinase
FOMIDEFL_01810	CDS	1095	rifL	1.1.1.-		Putative UDP-kanosamine synthase oxidoreductase subunit
FOMIDEFL_01811	CDS	933	opuAC		COG2113	Glycine betaine-binding protein OpuAC
FOMIDEFL_01812	CDS	897	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
FOMIDEFL_01813	CDS	1287	gbuA	3.6.3.32		Glycine betaine/carnitine transport ATP-binding protein GbuA
FOMIDEFL_01814	CDS	753	clcD	3.1.1.45		Carboxymethylenebutenolidase
FOMIDEFL_01815	CDS	1260	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
FOMIDEFL_01816	CDS	1041				hypothetical protein
FOMIDEFL_01817	CDS	873	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
FOMIDEFL_01818	CDS	798	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
FOMIDEFL_01819	CDS	948	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
FOMIDEFL_01820	CDS	270				hypothetical protein
FOMIDEFL_01821	CDS	1404	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
FOMIDEFL_01822	CDS	2091	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
FOMIDEFL_01823	CDS	1230				hypothetical protein
FOMIDEFL_01824	CDS	480				hypothetical protein
FOMIDEFL_01825	CDS	867				hypothetical protein
FOMIDEFL_01826	CDS	528				hypothetical protein
FOMIDEFL_01827	CDS	294				hypothetical protein
FOMIDEFL_01828	CDS	243				hypothetical protein
FOMIDEFL_01829	CDS	198				hypothetical protein
FOMIDEFL_01830	CDS	996				hypothetical protein
FOMIDEFL_01831	CDS	1611	ywqD_2	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
FOMIDEFL_01832	CDS	1002	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
FOMIDEFL_01833	CDS	1017				hypothetical protein
FOMIDEFL_01834	CDS	1062				hypothetical protein
FOMIDEFL_01835	CDS	708	neuA	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
FOMIDEFL_01836	CDS	2250	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
FOMIDEFL_01837	CDS	1104	bshA_1	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
FOMIDEFL_01838	CDS	1236				hypothetical protein
FOMIDEFL_01839	CDS	1062	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FOMIDEFL_01840	CDS	954	valG	2.4.1.338	COG0463	Validoxylamine A glucosyltransferase
FOMIDEFL_01841	CDS	1134	bshA_2	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
FOMIDEFL_01842	CDS	1884	pglK_1	3.6.3.39	COG1132	Protein glycosylation K
FOMIDEFL_01843	CDS	1131	kanE_1	2.4.1.301		Alpha-D-kanosaminyltransferase
FOMIDEFL_01844	CDS	969				hypothetical protein
FOMIDEFL_01845	CDS	780				hypothetical protein
FOMIDEFL_01846	CDS	969	kfoC			Chondroitin synthase
FOMIDEFL_01847	CDS	1380	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
FOMIDEFL_01848	CDS	543				hypothetical protein
FOMIDEFL_01849	CDS	834				hypothetical protein
FOMIDEFL_01850	CDS	1203	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
FOMIDEFL_01851	CDS	333				hypothetical protein
FOMIDEFL_01852	CDS	1128				hypothetical protein
FOMIDEFL_01853	CDS	570	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
FOMIDEFL_01854	CDS	1572				hypothetical protein
FOMIDEFL_01855	CDS	894	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
FOMIDEFL_01856	CDS	1002	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
FOMIDEFL_01857	CDS	1398	rfbC	5.1.3.13		putative dTDP-4-dehydrorhamnose 3,5-epimerase
FOMIDEFL_01858	CDS	1104				hypothetical protein
FOMIDEFL_01859	CDS	1185				hypothetical protein
FOMIDEFL_01860	CDS	498				hypothetical protein
FOMIDEFL_01861	CDS	1089	pstP_1	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
FOMIDEFL_01862	CDS	1041				hypothetical protein
FOMIDEFL_01863	CDS	1164				Hydrazine synthase subunit beta
FOMIDEFL_01864	CDS	459				hypothetical protein
FOMIDEFL_01865	CDS	477				hypothetical protein
FOMIDEFL_01866	CDS	903				hypothetical protein
FOMIDEFL_01867	CDS	744				hypothetical protein
FOMIDEFL_01868	CDS	390				hypothetical protein
FOMIDEFL_01869	CDS	1290	cycB_3		COG2182	Cyclodextrin-binding protein
FOMIDEFL_01870	CDS	912	araP_5		COG1175	L-arabinose transport system permease protein AraP
FOMIDEFL_01871	CDS	831	araQ_15		COG0395	L-arabinose transport system permease protein AraQ
FOMIDEFL_01872	CDS	183				hypothetical protein
FOMIDEFL_01873	CDS	1509	nfdA	3.5.1.91		N-substituted formamide deformylase
FOMIDEFL_01874	CDS	903	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
FOMIDEFL_01875	CDS	978				hypothetical protein
FOMIDEFL_01876	CDS	1161	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
FOMIDEFL_01877	CDS	762	desR_2		COG2197	Transcriptional regulatory protein DesR
FOMIDEFL_01878	CDS	927				hypothetical protein
FOMIDEFL_01879	CDS	1923		3.6.3.-		Putative multidrug export ATP-binding/permease protein
FOMIDEFL_01880	CDS	918				hypothetical protein
FOMIDEFL_01881	CDS	1212				hypothetical protein
FOMIDEFL_01882	CDS	1413				hypothetical protein
FOMIDEFL_01883	CDS	321				hypothetical protein
FOMIDEFL_01884	CDS	1710		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
FOMIDEFL_01885	CDS	516				hypothetical protein
FOMIDEFL_01886	CDS	873	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
FOMIDEFL_01887	CDS	1236				hypothetical protein
FOMIDEFL_01888	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
FOMIDEFL_01889	CDS	1797				hypothetical protein
FOMIDEFL_01890	CDS	942	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
FOMIDEFL_01891	CDS	1827	betL		COG1292	Glycine betaine transporter BetL
FOMIDEFL_01892	CDS	750	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
FOMIDEFL_01893	CDS	900	lipR_2	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
FOMIDEFL_01894	CDS	711				hypothetical protein
FOMIDEFL_01895	CDS	1800	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
FOMIDEFL_01896	CDS	420	yccF		COG3304	Inner membrane protein YccF
FOMIDEFL_01897	CDS	519	hsaB_1	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
FOMIDEFL_01898	CDS	999	nlhH_3	3.1.1.1	COG0657	Carboxylesterase NlhH
FOMIDEFL_01899	CDS	1629				hypothetical protein
FOMIDEFL_01900	CDS	693				hypothetical protein
FOMIDEFL_01901	CDS	1776				hypothetical protein
FOMIDEFL_01902	CDS	1299	rutG		COG2233	Putative pyrimidine permease RutG
FOMIDEFL_01903	CDS	843	fepC_2		COG1120	Ferric enterobactin transport ATP-binding protein FepC
FOMIDEFL_01904	CDS	1044	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
FOMIDEFL_01905	CDS	2148	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
FOMIDEFL_01906	CDS	1029	ocd	4.3.1.12		Ornithine cyclodeaminase
FOMIDEFL_01907	CDS	777				hypothetical protein
FOMIDEFL_01908	CDS	276				hypothetical protein
FOMIDEFL_01909	CDS	1035	glsA1_1	3.5.1.2	COG2066	Glutaminase 1
FOMIDEFL_01910	CDS	636	mshD_4	2.3.1.189		Mycothiol acetyltransferase
FOMIDEFL_01911	CDS	831				hypothetical protein
FOMIDEFL_01912	CDS	1650				hypothetical protein
FOMIDEFL_01913	CDS	1947				hypothetical protein
FOMIDEFL_01914	CDS	408	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
FOMIDEFL_01915	CDS	594				hypothetical protein
FOMIDEFL_01916	CDS	1623				hypothetical protein
FOMIDEFL_01917	CDS	1023	pheA	4.2.1.51		Prephenate dehydratase
FOMIDEFL_01918	CDS	1206	dagK_3	2.7.1.107		Diacylglycerol kinase
FOMIDEFL_01919	CDS	1263	serS	6.1.1.11	COG0172	Serine--tRNA ligase
FOMIDEFL_01920	CDS	969	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
FOMIDEFL_01921	CDS	954	pks5	2.3.1.-	COG3321	Mycocerosic acid synthase-like polyketide synthase
FOMIDEFL_01922	CDS	978	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
FOMIDEFL_01923	CDS	360				hypothetical protein
FOMIDEFL_01924	CDS	882	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
FOMIDEFL_01925	CDS	717				hypothetical protein
FOMIDEFL_01926	tRNA	90				tRNA-Ser(tga)
FOMIDEFL_01927	CDS	1005	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
FOMIDEFL_01928	CDS	999		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
FOMIDEFL_01929	CDS	951	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
FOMIDEFL_01930	CDS	1719	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
FOMIDEFL_01931	CDS	273	ptsH_1			Phosphocarrier protein HPr
FOMIDEFL_01932	CDS	1146	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
FOMIDEFL_01933	CDS	2193	mtlA			PTS system mannitol-specific EIICB component
FOMIDEFL_01934	CDS	786	ydjZ_2		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
FOMIDEFL_01935	CDS	816				hypothetical protein
FOMIDEFL_01936	CDS	348	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
FOMIDEFL_01937	CDS	933				hypothetical protein
FOMIDEFL_01938	CDS	315		1.-.-.-	COG1359	Putative monooxygenase
FOMIDEFL_01939	CDS	1800			COG1132	putative ABC transporter ATP-binding protein
FOMIDEFL_01940	CDS	1659			COG1132	putative ABC transporter ATP-binding protein
FOMIDEFL_01941	CDS	849	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
FOMIDEFL_01942	CDS	1218	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
FOMIDEFL_01943	CDS	2532	uvrA_4			UvrABC system protein A
FOMIDEFL_01944	CDS	1017	ku		COG1273	Non-homologous end joining protein Ku
FOMIDEFL_01945	CDS	2598	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
FOMIDEFL_01946	CDS	204	cspA		COG1278	putative cold shock protein A
FOMIDEFL_01947	CDS	2352				hypothetical protein
FOMIDEFL_01948	CDS	711				hypothetical protein
FOMIDEFL_01949	CDS	1470				hypothetical protein
FOMIDEFL_01950	CDS	1017				hypothetical protein
FOMIDEFL_01951	CDS	1437				hypothetical protein
FOMIDEFL_01952	CDS	1056	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
FOMIDEFL_01953	CDS	1047	cytR_5		COG1609	HTH-type transcriptional repressor CytR
FOMIDEFL_01954	CDS	1386	gntP		COG2610	High-affinity gluconate transporter
FOMIDEFL_01955	CDS	1755	kefB			Glutathione-regulated potassium-efflux system protein KefB
FOMIDEFL_01956	CDS	477	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
FOMIDEFL_01957	tRNA	91				tRNA-Ser(gct)
FOMIDEFL_01958	CDS	792	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FOMIDEFL_01959	CDS	915			COG0834	putative amino-acid ABC transporter-binding protein
FOMIDEFL_01960	CDS	777	tcyB		COG0765	L-cystine transport system permease protein TcyB
FOMIDEFL_01961	CDS	651	glnP_2		COG0765	Glutamine transport system permease protein GlnP
FOMIDEFL_01962	CDS	798	glnQ_2			Glutamine transport ATP-binding protein GlnQ
FOMIDEFL_01963	CDS	2829	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
FOMIDEFL_01964	CDS	1017	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
FOMIDEFL_01965	CDS	756	mshD_5	2.3.1.189		Mycothiol acetyltransferase
FOMIDEFL_01966	CDS	1116				hypothetical protein
FOMIDEFL_01967	CDS	486		2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FOMIDEFL_01968	CDS	537	ptpA_2	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
FOMIDEFL_01969	CDS	1230				hypothetical protein
FOMIDEFL_01970	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
FOMIDEFL_01971	CDS	885				hypothetical protein
FOMIDEFL_01972	CDS	1017	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
FOMIDEFL_01973	CDS	588				hypothetical protein
FOMIDEFL_01974	CDS	627				hypothetical protein
FOMIDEFL_01975	CDS	588				hypothetical protein
FOMIDEFL_01976	CDS	687				hypothetical protein
FOMIDEFL_01977	CDS	861				hypothetical protein
FOMIDEFL_01978	CDS	1176	nagC_2		COG1940	N-acetylglucosamine repressor
FOMIDEFL_01979	CDS	1407	araN_1		COG1653	putative arabinose-binding protein
FOMIDEFL_01980	CDS	957	ycjP_1		COG0395	Inner membrane ABC transporter permease protein YcjP
FOMIDEFL_01981	CDS	915	lacF_9			Lactose transport system permease protein LacF
FOMIDEFL_01982	CDS	2253	rafA	3.2.1.22		Alpha-galactosidase
FOMIDEFL_01983	CDS	1674	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
FOMIDEFL_01984	CDS	1212	aspC	2.6.1.1	COG0436	putative aspartate aminotransferase
FOMIDEFL_01985	CDS	390				hypothetical protein
FOMIDEFL_01986	CDS	1467	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
FOMIDEFL_01987	CDS	1041			COG1305	putative protein
FOMIDEFL_01988	CDS	2418			COG2307	putative protein
FOMIDEFL_01989	CDS	678				hypothetical protein
FOMIDEFL_01990	CDS	2256	afsK	2.7.11.1	COG0515	Serine/threonine-protein kinase AfsK
FOMIDEFL_01991	CDS	816	pknE_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
FOMIDEFL_01992	tRNA	73				tRNA-Thr(tgt)
FOMIDEFL_01993	CDS	1464				hypothetical protein
FOMIDEFL_01994	CDS	639				hypothetical protein
FOMIDEFL_01995	CDS	618				hypothetical protein
FOMIDEFL_01996	CDS	720				hypothetical protein
FOMIDEFL_01997	CDS	678	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
FOMIDEFL_01998	CDS	384				hypothetical protein
FOMIDEFL_01999	CDS	594				hypothetical protein
FOMIDEFL_02000	CDS	1644	groL1_1		COG0459	60 kDa chaperonin 1
FOMIDEFL_02001	CDS	1095	dctP		COG1638	Solute-binding protein
FOMIDEFL_02002	CDS	624	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
FOMIDEFL_02003	CDS	1329	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
FOMIDEFL_02004	CDS	831	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
FOMIDEFL_02005	CDS	1782	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
FOMIDEFL_02006	CDS	555				hypothetical protein
FOMIDEFL_02007	CDS	840	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
FOMIDEFL_02008	CDS	849				hypothetical protein
FOMIDEFL_02009	CDS	1008	camP	1.14.13.162		2,5-diketocamphane 1,2-monooxygenase
FOMIDEFL_02010	CDS	972	limB_2	1.14.13.107		Limonene 1,2-monooxygenase
FOMIDEFL_02011	CDS	513	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
FOMIDEFL_02012	CDS	1806	gsiA_3	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
FOMIDEFL_02013	CDS	858	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
FOMIDEFL_02014	CDS	1011	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
FOMIDEFL_02015	CDS	1656	gsiB_1		COG0747	Glutathione-binding protein GsiB
FOMIDEFL_02016	CDS	1242	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
FOMIDEFL_02017	CDS	1404		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FOMIDEFL_02018	CDS	582				hypothetical protein
FOMIDEFL_02019	CDS	972	fieF		COG0053	Ferrous-iron efflux pump FieF
FOMIDEFL_02020	CDS	459	kmtR		COG0640	HTH-type transcriptional regulator KmtR
FOMIDEFL_02021	CDS	1557	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FOMIDEFL_02022	CDS	444	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
FOMIDEFL_02023	CDS	1584	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
FOMIDEFL_02024	CDS	1035	purR_2		COG1609	HTH-type transcriptional repressor PurR
FOMIDEFL_02025	CDS	1956	uidA	3.2.1.31	COG3250	Beta-glucuronidase
FOMIDEFL_02026	CDS	762	cypM	2.1.1.301		Cypemycin N-terminal methyltransferase
FOMIDEFL_02027	CDS	1098	mshD_6	2.3.1.189		Mycothiol acetyltransferase
FOMIDEFL_02028	CDS	381	ytrA_3		COG1725	HTH-type transcriptional repressor YtrA
FOMIDEFL_02029	CDS	1008	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
FOMIDEFL_02030	CDS	723				hypothetical protein
FOMIDEFL_02031	CDS	951	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
FOMIDEFL_02032	CDS	732				hypothetical protein
FOMIDEFL_02033	CDS	1035		1.1.1.1		Alcohol dehydrogenase
FOMIDEFL_02034	CDS	1053	rnhA	3.1.26.4	COG0328	Ribonuclease HI
FOMIDEFL_02035	CDS	1428				hypothetical protein
FOMIDEFL_02036	CDS	558				hypothetical protein
FOMIDEFL_02037	CDS	1569	tcrY_3	2.7.13.3		putative sensor histidine kinase TcrY
FOMIDEFL_02038	CDS	720	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
FOMIDEFL_02039	CDS	504			COG5416	putative membrane protein
FOMIDEFL_02040	CDS	1656	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
FOMIDEFL_02041	CDS	969				hypothetical protein
FOMIDEFL_02042	CDS	1461	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
FOMIDEFL_02043	CDS	297				hypothetical protein
